,XIST_pos_female_normals,XIST_neg_male_normals,SARC,PAAD,THCA,LUAD,LIHC,LAML,LUSC,LGG,STAD,READ,DLBC,GBM,COAD,TGCT-NS,PRAD,ESCA,KIRC,PCPG,UVM,BRCA,ACC,BLCA,TGCT-S,KICH,HNSC,TGCT-U,KIRP,SKCM,THYM,MESO,CHOL
ENSG00000230590.7,3.802051918,3.013497321,2.166515103,2.022468575,3.376333814,2.752604102,0.739535098,35.26357748,2.28636026,2.089706541,4.462676651,2.158293839,1.002367693,1.912286805,3.173186592,2.73393542,2.555595594,5.178636757,2.638364021,3.932335832,1.132139805,2.084344261,1.417448354,1.693033009,4.216893403,1.709646207,2.091328687,5.201039519,1.243975149,1.736917032,2.225518149,2.154517094,1.189759363
ENSG00000126945.8,63.33030221,58.30498143,51.52204103,50.7680123,58.33942419,57.42850233,36.69652823,42.32206204,53.42916409,84.74646529,41.74562942,69.26259838,36.71839127,62.51572417,61.51744669,57.88748885,61.70763637,49.96069148,50.08068374,78.48304812,47.2000732,84.52300595,52.34798539,50.9558657,54.19972054,53.68174214,55.10139312,79.63882332,42.11895721,62.09239478,48.75922012,52.69837785,50.90597506
ENSG00000122126.15,12.04512471,12.17984118,11.49586014,10.78470239,11.73795774,12.88665697,6.474315689,15.21450067,12.19948069,13.993006,12.68273357,14.73613888,1.878744639,13.56551097,14.75621014,12.67630911,21.19090333,15.86493515,9.148893986,27.66326428,7.814183806,21.95907817,12.97745959,10.91183849,11.78115459,9.482304317,8.814967934,15.52046632,9.144969181,11.09888289,7.09147183,11.14875142,11.50416157
ENSG00000235703.5,1.371888178,0.804479309,0.892174429,1.602474514,1.902887865,1.743554246,0.720186158,10.44893766,1.629140265,1.867487816,1.746801693,1.525678936,0.915552492,1.445099684,1.87624944,2.049842577,1.764517539,2.285345338,1.72993448,1.392248156,0.691226038,2.180966535,1.061320373,1.721657715,1.281735892,1.149377737,0.605934026,2.95099198,2.525816277,0.876695136,2.784402923,1.74451378,1.847248457
ENSG00000189023.10,0.001722198,0.005482821,0.038433898,0.001736819,0.001378767,0.208797884,0.083805649,0.001978269,0.123832139,0.001387304,0.029320019,0.001208315,0.004181891,0.002553373,0.002634605,0.09629432,0.001472316,0.035319624,0.003776086,0.001263141,0.000999989,0.000999989,0.026482983,0.141768825,1.997887329,0.000999989,0.009390534,0.020999518,0.00189621,0.482432244,0.000999989,0.002549269,0.000999989
ENSG00000102038.15,24.49834523,22.15217207,19.42350449,17.30396922,29.98234503,27.62809161,21.36131928,0.754697088,14.90569404,33.88764505,8.310341396,4.880266906,1.706460779,25.3160021,3.60958089,36.48291353,30.40341859,12.2887484,15.43605315,37.03693899,9.188957892,31.43356059,29.43395791,15.93967953,1.927975723,10.5241886,10.40174342,58.69232687,16.26551147,22.25088381,16.20156324,24.83754839,16.18278616
ENSG00000102144.13,261.8065631,298.3206329,387.9594796,343.6621319,182.4457794,551.3647507,203.4559575,337.7065206,776.063215,228.8509958,275.6598546,577.7446287,347.3272656,567.1135419,571.4952837,603.1247375,193.4458556,368.4380677,816.9884467,314.1101096,196.3947681,347.427171,471.7276068,398.976753,285.8324817,387.5674069,563.3047582,387.7545769,385.4919217,532.6691755,246.6355017,397.6048146,307.4293525
ENSG00000068438.14,22.58814954,20.8312715,57.84546878,36.87851752,35.04076378,39.48425041,16.11237731,28.16631523,43.5143488,29.55963764,37.79487075,43.01752298,38.58774583,36.25938885,41.58620856,48.86375064,24.91534446,44.22028576,21.46476076,29.03009687,19.96082483,42.23696793,33.97501482,42.98169434,26.48508146,14.93316744,50.72934762,47.77221947,18.56728939,36.59949933,30.34247896,39.70819705,29.57331688
ENSG00000010404.17,36.5452755,33.93708637,31.84903301,45.84959192,44.13250028,43.93287575,9.140212343,56.65764578,36.90679601,91.35862268,46.76927937,23.04620953,26.73763749,75.7591439,21.70760553,19.40140095,21.67886351,51.88644338,44.47409158,182.1267826,12.31423164,39.85350964,25.34974335,22.66113879,14.09515433,45.87808413,30.03830237,18.60089327,20.99968202,37.95982723,16.24023424,26.08485475,28.03969086
ENSG00000102034.16,9.903052446,9.404788136,16.02289326,14.64913296,4.618379558,12.35959035,1.551480085,46.3584132,19.74797613,1.663546796,23.34269194,21.39805194,17.12193446,4.126597783,20.00686015,9.298625425,2.470870853,32.2895477,10.69685883,4.103490086,3.87578878,13.83425109,7.718417879,22.22594964,4.288879638,11.90586663,21.90092625,15.92145192,6.987149044,6.832624394,8.396317591,20.48233773,9.649130703
ENSG00000102309.12,18.69574819,16.14765945,27.14706256,18.49274316,29.45855828,19.62200272,22.63291192,16.40830318,17.738201,19.80861299,19.63713102,25.37194913,16.64879869,21.07151313,22.29996579,50.21793445,23.57616386,22.05445388,20.23813075,26.41433492,18.13861598,23.841263,18.22579813,24.82398537,45.77698155,15.85265398,16.91179802,61.98297085,19.19988512,16.72594713,35.43668384,24.39351376,24.03809552
ENSG00000230844.2,2.545249401,2.238471785,2.959914967,1.725846509,2.555426737,1.967165729,1.01017791,3.529789474,2.543309045,3.657695323,1.561499686,2.1037003,1.143264973,4.773502105,2.080163422,3.473342176,3.898688642,2.076070312,1.685156927,2.777423981,0.918278371,2.498486351,1.862927935,1.815892156,1.265101668,1.745335147,1.333194175,5.18089017,1.356379068,2.150098219,2.549712961,1.823822709,1.821012863
ENSG00000133138.19,3.4461932,3.712920073,3.333125138,4.330191458,3.563292926,3.752553251,2.121517177,1.252410924,3.142743877,0.490929425,5.292306579,4.369949455,0.29600059,0.769274646,4.202892793,1.795706216,4.669403327,6.151107145,6.887043652,3.061939033,0.647365385,3.505973794,4.822924657,2.630745811,0.312639013,2.09802639,2.464970647,3.161041553,2.745572697,2.282303605,0.708259587,2.738169885,2.934125907
ENSG00000197779.13,1.623364224,1.563041258,2.318184507,1.651523864,1.498501217,1.575719613,0.834376213,6.315016368,2.076723386,3.398312653,2.033024307,2.092256691,2.848280133,3.215125207,2.087241859,2.735110871,1.136439288,2.495862137,1.773943804,1.653308328,0.638273526,2.16266604,1.493257354,1.683496906,1.766325813,2.520473031,1.69187185,3.651021084,1.445903148,1.950538986,1.643096957,1.318605225,1.287247268
ENSG00000101843.18,34.06439832,31.29468711,41.6930322,31.2429234,36.04286494,46.100724,24.20862663,26.04453133,71.50364684,66.02304427,31.76660459,46.75409045,26.11773464,74.4271357,44.39113226,71.56038434,33.34312482,43.48430233,37.14209196,67.92899214,20.2704047,54.95677843,50.42826011,39.86358855,36.2937555,32.11467742,46.262562,64.27117755,26.1232118,40.96740148,39.60762983,40.68996712,29.8304074
ENSG00000077713.18,9.378889766,8.591739325,10.01712146,9.77519809,3.91935684,13.54841329,7.683635005,11.25043495,15.39930861,4.022334923,14.28015328,17.71286487,4.861497101,7.711422955,15.65725399,6.747516504,5.12494538,21.26487374,13.82519847,3.446822434,9.348743852,15.14019063,1.870345449,10.95807454,3.790425933,3.71209793,17.01289927,11.5907338,7.732649465,12.74147333,6.956817699,13.2908436,10.59904988
ENSG00000077721.15,42.89060311,40.3680179,60.81963598,45.7105662,50.83803936,56.04273757,29.29403906,53.20049266,67.99666229,54.83584295,45.94944588,65.95693637,63.02358367,83.32852374,61.61067871,54.76880386,33.95840411,64.32724474,40.57622199,34.10810026,27.58218479,73.06097002,41.64417753,55.78222709,38.63812645,34.41236893,63.21488763,75.16035626,32.19872136,47.34833263,45.98366192,49.46524869,47.20680335
ENSG00000133134.11,41.41262254,35.35698088,7.028449323,23.5842285,106.4290366,18.84004255,8.904029695,5.468243286,36.3070709,90.37453985,4.784139283,9.052982897,13.71414212,69.02796783,7.567244966,39.41446341,27.32170912,9.105364584,26.48040732,193.2878939,15.03852953,14.89258168,57.78027651,20.17827397,12.27517791,43.70923529,15.12755672,65.4127517,41.24605356,10.2434639,53.74108215,17.38309302,19.55082579
ENSG00000013619.13,2.306527993,1.898155537,5.958281087,4.063949438,5.6426581,2.358978992,2.256528872,1.074701946,1.789809652,14.61356712,2.122492279,0.772880478,0.701003193,11.27812933,0.907996987,3.652767039,1.185216229,3.367325728,2.190217083,4.504964232,2.808506529,1.088506766,10.83967169,0.950583095,0.837805602,1.182082713,1.885483442,4.600848656,3.291660262,9.006459596,1.694716419,1.82396279,5.183466497
ENSG00000071859.14,45.8560974,47.95547772,141.1905006,86.11913933,80.8494878,84.40768417,74.36562226,27.52672502,65.74586243,83.44548315,53.95825161,64.23499475,88.33427297,73.21596845,65.63054382,97.84180374,83.78112825,52.16864259,58.77409562,99.4915569,86.47056896,106.3339752,86.36515821,100.1882064,41.80776365,71.91451328,63.45763497,105.2444248,88.41269771,99.46759371,87.35648043,90.00966347,89.51938605
ENSG00000102230.13,0.56624954,0.496517926,1.874566882,0.412738571,0.064863767,0.359026645,0.12126285,1.280232606,2.771359529,12.39438616,0.360771515,0.096729711,0.020545373,7.281417203,0.124193709,4.901615452,0.36380735,1.209258229,0.19832837,0.596812151,0.509640482,0.260999299,1.301007803,0.273566309,0.629115557,0.066134673,0.836951332,2.390976582,0.161235529,0.854348779,0.297772873,0.461282878,0.448501778
ENSG00000175556.16,4.054197711,3.388931079,0.922481031,3.057210141,3.708281023,4.246190955,3.043282553,2.976649859,0.770333586,1.900023264,3.790267134,3.013832138,0.36191516,1.286160033,2.968048836,0.413353695,0.595534947,3.671915836,1.931329536,2.148882124,0.150316769,0.268501163,0.793254847,1.124751243,0.256163075,0.621273881,0.534983816,0.371002291,1.81340833,1.525632492,0.158741933,0.926215788,1.866618081
ENSG00000214827.9,14.8625515,13.64056509,25.80959783,14.15727755,19.99756517,14.34189092,20.84356998,6.68178554,18.59536582,20.32244633,7.38253655,20.14092929,25.26928969,35.40793637,16.76681136,19.35737548,18.14012281,11.07486105,53.1985231,24.82509291,9.790973998,30.13352081,29.74033637,22.84189132,23.4239327,13.78697879,15.63704747,22.28035014,27.97510814,16.77017075,19.76403231,17.02415879,12.27721212
ENSG00000188937.5,0.047166592,0.1007414,0.011782627,0.002263108,0.00304541,0.008158537,0.003151863,0.005456467,0.009361035,0.02253152,0.025198483,0.004541562,0.061908087,0.01922818,0.004450789,0.332763303,0.002214533,0.016544268,0.384203864,0.001394712,0.051227436,0.063498604,0.004870911,0.004050779,0.281163523,0.008297089,0.005643713,0.061001985,0.349443887,0.086548628,0.127128712,0.003394284,0.004124894
ENSG00000147044.20,14.17921502,12.26614567,18.9521705,21.89606803,8.917944284,19.90859126,10.35762423,6.598173624,37.64445895,33.79107987,34.61303012,42.69863994,6.44688523,24.33274442,37.65822,24.57170579,10.75900299,42.31849942,13.43703477,7.295549742,3.161436019,30.65804795,15.82722716,19.84101938,13.99836528,6.346154673,25.66957632,40.46211982,16.5422517,11.42951151,8.544596162,20.1982011,20.03898059
ENSG00000156298.12,58.80753116,51.68880704,16.14699937,22.04782274,30.07946909,29.60027423,8.955340141,15.51615304,57.92416365,456.2539834,15.32753366,14.5734436,4.249632951,253.1642786,14.41610149,25.65272539,11.9102449,30.19640129,43.32865092,222.5963526,13.59120947,3.90019921,136.3468825,11.23250663,6.009920095,156.5871062,24.15531314,9.551319149,6.252238994,71.6477791,9.04596814,16.57342113,12.57228046
ENSG00000251192.7,1.432973266,1.30490725,1.591481462,1.046374929,1.211265517,1.472386843,0.848205795,4.756121503,1.753614486,2.073580249,1.62497342,1.377675612,0.797817157,2.039057689,1.305712057,2.462166272,1.769564296,1.947865526,1.330623348,1.78501686,0.483501063,1.561001187,0.846810936,1.135205434,1.015422819,2.127745271,1.302481576,1.740980447,0.873500793,1.387134515,1.187618951,1.261559464,1.167261399
ENSG00000189369.8,6.552055628,5.725855165,6.858107956,7.486939211,5.342066687,4.335565926,2.526070684,4.486313124,5.001918906,15.0595829,2.343631266,7.275498393,6.955547431,14.26868902,6.616259674,14.72690053,6.587559933,2.374168388,4.533801202,8.079663694,4.182097185,2.622681552,6.118110734,2.82793002,10.64032408,2.524228925,2.191040408,9.440740342,3.450717637,6.405578842,7.935839514,6.09537303,9.882321188
ENSG00000101871.14,7.603852173,7.676466666,9.657211583,5.553322705,2.165464817,6.937543101,3.353795439,0.302629957,11.02942236,7.457569006,11.27477459,9.59442655,0.319182285,7.257395005,9.372162188,14.6597843,5.689102177,14.31948787,12.17055431,2.742317471,2.42417708,1.00599255,2.740667121,9.885773945,0.527883335,1.590735539,9.27784124,12.73123085,7.993026303,8.018412652,5.668877776,5.148494448,5.549125374
ENSG00000130827.6,9.968539711,8.525786031,17.12050964,22.83516874,20.4308383,23.86318813,4.237690777,22.3040472,20.23889768,24.50624772,24.5111858,19.87968328,6.794155414,35.90931515,20.45957725,22.31514449,21.2754273,38.91723839,13.78482429,48.84695625,6.486234843,39.5149573,11.09672974,20.93432083,5.734107204,13.09909941,11.56728471,21.19129723,11.80079052,13.06465255,8.676498409,15.45956408,20.05533086
ENSG00000188021.8,18.4490661,17.56312092,21.66901253,16.07121549,27.14781217,17.43116035,9.107792448,22.07397633,19.20399959,31.10102571,20.79129186,16.7523456,10.62322999,21.79283956,15.27609775,19.01329563,18.98158295,30.58738521,16.0898659,29.00790829,9.774613863,19.42340119,18.07977918,19.4332372,7.266751905,17.61338005,21.6141306,25.72144877,12.11988994,17.75710225,15.04407605,17.44049004,13.43035689
ENSG00000090889.11,0.964167288,0.857090403,9.461072114,2.996991883,0.547781596,6.491642485,3.24589869,6.604287699,10.30487003,2.509628637,7.49056965,12.56685869,7.709644234,8.331613089,11.76326738,18.94262704,1.375705839,12.34539271,1.576234634,0.844248059,1.563268739,11.04424604,2.603900436,9.07057874,6.490419821,1.249117428,10.51334743,21.98122677,0.658358441,9.59246976,7.094085737,5.118041482,4.064783525
ENSG00000012174.11,6.762540823,6.477378545,11.46690323,6.234179838,6.411079104,8.013751419,6.187405357,7.345679678,8.098901867,10.48398991,7.946707785,9.163185576,2.645566936,9.381651237,7.660002098,7.125691578,8.564956087,9.290313682,9.183659147,10.96396972,5.041222399,10.93602912,5.847443715,5.044947853,3.224695911,6.402596753,5.519347525,10.63096017,5.605964596,11.90714262,4.436802385,8.70787851,7.394706273
ENSG00000133142.17,130.3318535,120.1317886,236.5560198,99.25910935,158.5220469,74.39969889,67.95557417,35.4571412,81.59798221,201.5530263,49.46055492,65.26207919,26.20357252,121.5501643,55.47425829,117.0750865,181.8859651,53.63163728,102.4825023,197.9976148,101.4832705,347.1648056,225.6693717,116.931054,49.75385011,96.72871723,67.63646957,125.4527252,97.71159125,120.1804388,118.9912003,135.0195904,95.97558789
ENSG00000122824.10,1.286803526,3.937543227,1.416958234,1.072365186,0.39607451,0.289832632,0.107614243,1.45066888,1.920560914,11.98434463,0.344243287,0.281936312,0.167819313,7.924015915,0.259257902,9.208554147,7.451782508,0.62522062,0.329398561,5.49992373,1.282593523,3.075990588,0.838415874,0.366694094,12.87884496,0.118025675,0.900630545,4.561157537,0.385293605,1.358046078,0.38099974,1.258321981,0.174125299
ENSG00000158526.7,41.07336622,40.79819964,55.40399423,37.83826613,62.46049033,36.21084232,28.77954307,11.90285293,43.99130171,67.58354395,21.37224561,50.99510547,39.74593985,49.38356954,45.74754601,67.71717606,46.04490827,23.06605466,38.03341512,78.68604481,42.82965398,50.81584969,88.26374476,45.7195449,44.90419876,66.55840797,37.55301021,67.72891598,31.83645872,41.87505321,54.72711237,38.1505517,29.93163823
ENSG00000102098.17,0.94975076,0.640194388,4.510915486,0.5290532,0.907134036,1.016147133,1.685261227,10.46242496,1.916605634,2.062215556,0.980504931,1.843065861,0.532362037,1.700344379,1.645425204,11.93923575,0.93801118,1.567054929,0.384487646,1.976909022,0.740319164,1.62349768,5.523890457,1.044864322,7.346931766,0.508571842,1.107282597,11.00128392,0.562321434,1.265117158,3.636641584,1.01704917,0.586005489
ENSG00000076770.14,5.880448282,6.527856363,2.331750705,4.088570908,3.01656106,3.43596231,21.14051294,21.28760946,3.598919658,0.984832073,11.43440561,4.411827875,4.721461551,1.631662402,4.709002947,5.002766508,2.480722153,11.27280355,4.478018161,4.027863992,0.208046312,1.840206678,4.295225236,4.434510029,1.155100765,3.445628342,4.034467655,11.70132502,3.67877532,3.34351738,3.099055589,3.602256448,5.377250569
ENSG00000067445.20,5.205391484,3.661023591,18.59777024,6.493574047,7.423083092,2.842576351,2.444005156,5.7755542,6.218330192,40.28008385,1.869284288,1.173805015,1.109642474,31.53158251,1.233897529,49.87863076,2.236039869,2.475389706,5.289739211,12.58215549,4.7802914,6.521017341,3.365831796,2.831883836,23.24452286,1.464257375,2.60265217,63.88033618,9.275253077,13.58180412,13.30308789,13.64205014,2.301604728
ENSG00000180879.13,315.803913,368.7471114,509.1149404,561.8511639,451.9341291,775.4404006,373.2149122,183.6019536,501.6090977,290.584381,405.7619865,530.8060227,427.5892981,419.8084041,536.5545773,428.4507325,699.7182926,316.2181001,322.6860404,972.7263529,441.4303764,560.0749861,574.9558944,439.0291588,225.3430977,242.6790974,367.842468,554.5600963,321.256983,500.9701559,354.9222681,482.160542,482.1528792
ENSG00000155961.4,0.736889224,0.763872928,0.69221936,1.099579936,1.808123942,0.723461362,0.097307918,1.377083122,0.779669188,9.735875612,0.445311379,0.16152029,3.131455436,8.504991025,0.187335331,2.969817265,3.131285069,0.397837014,0.521841469,9.201741689,0.387819756,1.839318431,0.879389378,0.43423271,1.89952148,0.795590686,0.274747224,1.38098725,0.264112724,0.684038804,2.018732212,0.279169462,0.214126627
ENSG00000165591.6,7.798617491,8.688462165,0.773912336,11.67899928,15.27336932,14.01961736,7.172930571,1.022743051,6.168201003,1.099443391,5.349622595,9.959103225,4.456417328,0.94672992,9.689092885,4.91800966,19.22890357,5.788900229,6.840013873,6.774192231,0.302360528,18.29343892,9.588705762,8.646915497,1.094355561,9.657510952,5.831664788,4.89090011,9.580957354,0.527082391,19.60882857,5.922698186,12.76462918
ENSG00000130066.16,450.2900954,498.1196017,429.9938921,536.770153,1121.012632,661.1769176,331.2038856,330.7113201,688.3993701,233.7845361,391.4172542,444.2192231,623.2920456,546.6489198,427.1463229,324.7694667,713.3269475,480.9722729,413.8566881,144.2913826,308.3087161,234.4583043,258.16337,364.3457347,547.4171101,389.8653189,528.4768573,271.4984215,423.3282159,438.3566758,563.9340028,545.6853944,509.1366955
ENSG00000181191.11,20.55262737,16.46013719,28.47477787,22.27476758,29.00665982,15.76602595,6.501491025,5.737742856,16.58329707,46.01383832,11.15125483,14.66941174,10.86136669,39.79197338,12.93972949,39.56306848,13.73554413,14.27578162,11.17608476,27.05826552,9.039866954,15.40277617,17.95415991,18.87370065,3.661651075,11.52514115,20.43091688,62.4400592,13.37712646,22.70238585,19.69127658,13.91832607,13.03663013
ENSG00000077274.8,7.332298554,7.202275937,52.41865673,7.194934915,0.98100084,3.400285841,1.589253065,0.082630516,3.02336848,0.036070262,12.27398548,6.513551573,0.200546372,4.811418394,6.552727841,31.98773289,2.129362645,3.764831172,6.29927765,0.107206557,0.093271356,1.049321583,3.166739252,1.408946635,0.616576013,0.356133219,1.025582825,25.06148504,18.01031315,0.67049828,0.975035679,19.03453537,21.40353744
ENSG00000198881.9,0.397335847,0.452927537,0.405306057,0.269421228,0.254067798,0.141624138,0.052708722,0.288934158,0.125055635,0.154873332,0.222221896,0.301729119,0.115545649,0.093427132,0.279023654,0.506290985,0.177160546,0.210184016,0.219726436,0.50328086,0.124182036,0.095168289,0.661325415,0.201745712,0.26517921,0.152351935,0.263164515,0.320989943,0.275481025,0.101732523,0.339870755,0.130436679,0.214750045
ENSG00000147100.9,13.30151045,11.58854665,11.8432402,7.510733839,10.85131019,4.612222103,19.09064885,0.829908353,4.232104353,21.36518054,7.427309847,2.181826846,0.624642981,19.56781727,2.106934162,15.60460113,4.440756842,7.315109049,7.730641488,10.54456194,1.46871839,10.90426158,9.909692181,2.710992683,4.213798676,2.72073962,6.74162083,17.58044886,2.78684319,2.977178286,3.508402704,9.952833299,5.888574925
ENSG00000196632.10,0.420305559,0.519938682,0.522042846,0.207369066,0.378764789,0.343252606,1.439976773,1.216349747,0.367945273,2.740899759,0.127488565,0.041520844,0.029636182,1.773768307,0.035241407,2.873357945,0.986431141,0.249607165,0.295532209,1.526526762,0.456909669,0.493496587,1.644881553,0.227565333,2.351244602,1.792091455,0.221962907,2.490956797,0.145527724,0.637518018,0.237289409,0.191281797,0.177874548
ENSG00000224533.4,0.105722283,0.070023201,0.158173009,0.159841994,0.129219827,0.143525621,0.074639479,1.254915072,0.13466703,0.118737857,0.181152929,0.077771222,0.108272968,0.157309748,0.121406038,0.151587583,0.066833454,0.307701302,0.205651883,0.098171628,0.142590306,0.173501729,0.078096831,0.137994681,0.118951066,0.057486858,0.082253254,0.421002294,0.170339399,0.097740212,0.274710682,0.105225358,0.11662518
ENSG00000126947.11,17.79112838,14.36307157,26.37974334,9.625478942,14.09203982,6.716569231,1.829537029,6.49351015,6.235179683,28.38396045,3.979476699,2.76974809,1.993729861,22.97077222,2.359382432,22.29398284,11.05455108,3.859396158,13.23959326,39.49832583,22.93933001,18.60583995,28.96353948,5.172466028,3.31508584,6.876683575,5.030240983,29.19197671,8.385532991,19.49428523,11.40039864,20.26705719,7.911578585
ENSG00000158813.17,2.526105456,2.395766255,5.158346813,1.092626557,5.678336119,1.380478097,1.162994853,0.336433416,1.625116132,1.282709961,1.557902426,2.439750335,0.139182847,0.916870468,1.472128907,4.813939976,3.333557864,1.737221943,2.817858718,3.53889712,0.659410106,0.581835155,24.8679895,0.9381069,3.22376761,4.885592033,0.860537563,6.301083815,2.221754163,1.028744064,5.534538043,3.782984291,3.23291781
ENSG00000001497.16,19.81073508,17.40654941,28.54442551,19.58688473,23.55075744,22.31564816,19.89370997,27.32654616,26.76227122,27.91857441,17.85631668,35.09651133,33.46411767,23.23189282,34.32769957,53.68131722,24.87971489,23.94595215,21.05079359,21.23280036,22.41421502,37.16706226,20.05746423,29.49381406,47.68804289,22.75626189,27.7685834,55.58023387,19.50912767,30.14709917,36.99294796,26.3709,23.61465187
ENSG00000131263.12,9.420750592,8.62689659,9.702397624,7.956449699,8.708961435,9.190048852,3.247060792,19.97519044,9.074300608,12.14907397,10.99295469,9.735150345,3.985518774,9.596850643,9.118317686,13.12688666,10.50920274,16.04697911,8.838240492,13.25122755,4.656690969,12.34181888,9.510288159,6.708739264,10.63141763,7.016439059,9.316503749,10.44108692,6.047735916,10.69004637,6.869043132,8.900042952,6.577877413
ENSG00000198689.9,6.431806726,6.159447889,6.921651441,6.284749189,6.459119058,6.568824848,3.592865647,8.815154017,7.515676561,25.9238673,6.623516815,6.35370558,3.904163004,14.69147334,5.974075626,7.855708453,2.812406584,9.796045665,6.712847625,16.44602189,3.872354381,2.582693886,6.875844204,5.814081014,6.056563942,4.564508691,7.919276419,9.380728723,5.251326915,8.027307197,5.073253081,4.941423083,4.56787516
ENSG00000181704.11,19.31259569,18.98630605,15.40851591,17.92106615,15.56908875,27.78650816,14.08501125,10.71753438,23.45734602,23.32765862,18.34821821,23.60848099,7.285493973,17.10075114,22.97218311,16.72799656,24.78402103,19.80762597,19.80463368,19.60834167,7.591010886,28.92909813,12.79644279,14.81148502,8.210401355,20.39293274,17.06609778,19.57038184,12.14549209,19.87574942,8.897798779,13.49384134,15.55107967
ENSG00000169446.5,15.68276509,13.94382,14.57119016,12.8333523,13.14303526,14.43517875,4.739402799,20.08349421,14.45575226,16.51209694,16.01742958,17.3298717,7.549200351,17.32137966,16.07212749,12.24809451,10.11387411,20.41478812,15.38092751,16.77169295,8.982618522,13.79100092,4.379370326,9.625283513,6.705292834,16.75599262,14.04840425,13.06105926,9.51427666,16.71910357,8.954073819,11.65974938,10.69044263
ENSG00000183337.16,11.74077089,11.82264147,13.03152257,11.00592538,15.40348999,14.329361,6.975518097,22.9590516,11.07241556,9.818020339,15.98719948,14.77321899,15.71008098,8.859479682,13.26261482,22.83513229,22.3680316,17.05102274,10.27240472,15.22981851,9.470524299,15.89517222,9.050089679,10.92526671,21.93469714,7.978578262,9.458050395,21.38163098,8.462599604,16.08671913,24.49831985,9.788582815,12.77339116
ENSG00000223749.7,3.622655685,2.358874943,8.626521397,2.603212101,9.428781529,2.224371144,0.893656168,3.028272567,1.550664822,3.673983298,1.250425685,1.704535387,1.44419274,4.468254812,1.816464281,12.50387793,0.381476265,1.304469307,5.98390071,1.361643012,0.23622698,2.243504101,23.8937178,2.554266092,2.067873864,2.800176019,1.905065976,19.55139984,1.860387113,3.594900614,2.209554473,4.74733554,1.274136376
ENSG00000184788.12,0.010222156,0.015252825,0.029999922,0.002842049,0.003878728,0.003026376,0.007286884,0.003934737,0.01947217,0.195313544,0.00573275,0.001833298,0.000999989,0.147311047,0.002762796,0.035117171,0.001617384,0.008619029,0.010810874,0.057578619,0.001681783,0.000999989,0.079386516,0.009067762,0.008049089,0.01099993,0.037437885,0.000999989,0.004301828,0.005487139,0.006322467,0.002830932,0.005999974
ENSG00000125676.19,25.25712265,20.86340711,25.41911597,25.45759108,25.4493776,33.61204377,15.20409651,88.12497074,30.6918939,30.72250929,40.53725172,41.37803342,24.57823801,26.68220875,40.18660535,55.35559786,31.23058632,53.0302448,21.75101159,18.87471547,10.22000625,50.41382525,22.63338533,33.54997348,47.25865117,14.67913091,25.55701292,52.46196716,20.70488257,27.23453774,31.19149935,23.7906436,26.73535079
ENSG00000196664.4,1.620642098,1.116661087,2.383093416,1.163269731,0.570659339,1.512668065,0.277465703,3.999687054,0.86469477,3.060632538,1.275118303,0.502769663,1.909632135,4.224987562,0.467656532,0.653345426,0.630453966,0.58688532,3.763577629,0.534509152,0.277591706,1.69432224,0.495519343,0.737518349,1.157966633,0.532624618,0.634681401,2.211001494,1.543028916,1.249941279,1.992939188,2.321432544,0.609122489
ENSG00000188153.12,10.83203915,11.01828616,10.14024767,3.838330311,7.194367981,4.190840755,2.37615803,10.77942976,24.63605102,12.27324445,5.189433463,1.17536504,0.485999372,9.068030393,1.015533087,26.9103529,12.73407649,21.5999159,3.025719858,3.989660377,2.615757014,19.32191431,6.624544077,17.62703593,5.77791569,1.552597073,19.05706763,56.54000086,5.176044605,2.905171762,12.40377208,18.17021067,7.037312526
ENSG00000186810.7,2.370335582,1.759275876,3.731615833,3.10416406,2.19335235,4.562649041,1.283109133,2.269368542,2.515751768,0.179433768,5.326152794,4.15734403,18.75811558,0.560660314,4.686798144,2.731038429,1.071709697,2.217086855,4.384563003,0.532137735,1.84030345,1.656820177,0.448095239,1.735710968,12.33255081,0.388569816,2.991233812,7.781239579,1.371664438,5.506639027,6.977446308,4.042571732,1.883501441
ENSG00000198930.12,0.277421364,0.111546065,5.552507876,0.14763166,9.542244852,10.33445797,8.282921337,0.001543452,12.60240841,1.001701547,10.03568959,5.911263957,0.43054395,2.595706418,0.958677887,2.173361031,0.589449836,8.243408397,0.518875828,0.208347267,0.005999949,6.215177832,2.983583903,15.77916561,1.242722721,0.153433954,8.284648118,0.181004817,0.076047149,34.01695353,0.152128631,0.396777404,0.035374626
ENSG00000044446.11,13.72723822,11.44105305,14.83292948,14.92394505,15.03126495,11.22307367,23.98506986,43.43948897,15.71644049,9.688103845,9.838782351,13.54037699,12.15364624,11.81514067,13.7809042,23.9816845,20.19592171,14.05760384,52.82145006,13.38622863,11.03739612,14.86921913,29.20123333,15.43617958,16.44593645,8.550147771,9.785008533,25.41133033,14.23205553,12.20337108,22.61384456,12.23396255,23.04895473
ENSG00000147403.16,3586.6045,2965.319832,4548.20996,3654.956711,3753.290931,3821.455088,2300.36843,2748.173009,3515.15704,2604.033574,3114.537286,4868.676321,5460.304966,2528.021485,5224.760691,5043.668666,4948.620137,3045.723735,3957.406738,2669.985597,6733.164294,4356.441911,2478.092056,3294.2048,2985.067637,2143.133132,3282.373584,4295.171435,2267.261519,3695.133393,5680.233125,4500.972393,3975.7777
