,KICH,BLCA,READ,SKCM,PAAD,LGG,LUSC,LUAD,ESCA,OV,THCA,KIRC,SARC,UCEC,STAD,HNSC,UCS,CESC,CHOL,DLBC,LAML,KIRP,COAD,PCPG,THYM,GBM,UVM,MESO,ACC,LIHC,BRCA
ENSG00000077264.14,0.022874723720456548,0.14678614816247545,0.08909575966566433,0.2014344691725064,2.997377094783725,7.00110298547383,0.40430975411973963,1.0351164396333803,0.47099956423587686,0.286237618962002,0.9060154880194481,0.615230925678049,2.1537603126694322,0.1859580139542672,0.8199208290585569,0.13269137588709584,0.5008147098734412,0.21428264086021978,0.3724981813037775,0.14659994430409418,0.04707591258560698,0.2783621452703432,0.0927717775203731,17.495021960285356,0.1650319652151072,1.7548025242593481,0.44420544884381513,0.3834976697841405,0.10890694530922031,0.6442486173827964,0.4753375597081484
ENSG00000147223.5,0.042250275970551816,0.038547110638909025,0.14123896752274423,0.03205607890675465,0.09762625097666947,0.11509961525146226,0.06011265059107198,0.0592357580725505,0.07369183444506881,0.3565718816577002,0.2394645303690047,0.38105158936899314,0.1172947359933949,0.09775969948304153,0.10718123663398191,0.026961820769062835,1.0711795222786276,0.09144674953531524,0.17699995040131752,0.013400215722305178,0.008848060983560543,89.24493517679703,0.2306335600543978,0.040250195826622405,0.055561560873562045,0.10933414246779923,0.004999931589227771,0.19037435170957115,0.3158849105811736,1.4286624752511594,0.06631610820012565
ENSG00000010671.15,4.296625044056855,3.0432565222898758,1.9938669449303643,8.239330586749974,7.20598006919527,6.091827905684291,5.949342284156393,8.642698367999406,2.5933197013799063,2.4903397934678226,2.7438772190306877,6.312868439779282,4.9272605084601695,1.6746722008987722,4.667614199518841,2.937082356688684,1.5400749936563867,2.5577844717204616,5.512380510979692,75.27969735566366,117.65586722869398,4.003796963569344,2.2819957539897087,1.1578028462590635,6.043830351908658,8.056264331698346,1.3550054164387442,5.003458090279543,1.1896071245213193,1.5349873858366305,5.685865240429555
ENSG00000158290.16,14.930516036425688,16.15677668299326,20.8719067103253,21.760916802479464,18.26131353364743,25.929892471339432,22.39431661949719,20.616357949532745,30.267517599479813,15.943724971394953,16.38013216476644,24.773545586421083,28.24134432589234,15.702730819223145,20.248081195061932,17.428886420415765,18.896839617401127,19.905621773417433,22.542618756266428,15.830642957825958,28.264269914076653,17.435563613764035,18.224929993780403,21.74678361367702,21.726067765725382,24.506690977638367,12.42694970127934,22.539652053444982,18.5226775880551,14.022738138771652,28.05689563489297
ENSG00000102302.7,2.5628685333196066,4.193358199525083,3.4505218359714087,15.104251066058481,3.5748676612169783,10.064118747071387,5.997010909442285,3.4169226715782837,7.74705552840293,8.202032719714724,3.0842453640165153,2.611461087949004,17.848050044744653,7.026680828633638,3.2335091711796013,5.619694065632859,17.9398539620919,6.5433627442658855,2.3105187208789584,0.8165984226628854,0.4864432979263165,4.931472373783058,2.5425837824098023,5.732632884850437,2.4162710261032765,9.055937662390264,10.812679340943781,7.619736387953032,5.307281467730724,1.5632500653365848,7.278479477733742
ENSG00000069535.13,9.93165534247136,4.39622786194216,3.6676766494378668,12.860705379789238,28.802865354630985,75.50212354421217,6.450025756658891,9.253414607904476,11.01562927081079,9.155824774135331,3.986810751811911,124.47136958494455,45.2612012404139,8.889037879296694,14.19404194239734,6.399119137917135,9.350441591206435,5.947454236733943,137.79541390694925,2.773021531706546,0.19619098801377496,64.31241977251189,5.014183863200154,14.98620610363299,1.075386233073612,148.7736815933775,0.9837861554784437,11.707261462503055,46.85799634397486,88.60876729239799,57.14347156687444
ENSG00000177189.12,15.842839747694232,11.05692764523258,24.96913894590767,26.32090516338691,19.382428357100803,8.764853145155758,18.762140399228084,24.849848651962247,24.748029811428914,6.792703209014783,19.30861352608507,17.215618370888716,16.907205426442406,5.9845476302567,21.906809029014013,16.373563628794074,7.962861916399004,12.268712495779575,16.292929126393105,10.573847329257305,43.45710538104972,14.053771915548195,22.60283974264353,11.320516147258267,12.81153108772914,11.209970381925826,12.76214997694192,16.027820958797445,11.102853538598627,15.690066331276181,9.545894205840447
ENSG00000184905.8,0.8347381444939385,1.6548899730443765,0.9362277837818743,0.22261575810468204,10.210285730940813,157.45550539178723,3.7899998392749206,1.939009206007262,2.1178839313785938,5.956950040865247,17.996683566707432,2.1615300745414032,42.07461813753863,7.872648273409607,4.592490757632088,0.4752331629865256,17.54387343523011,1.1719057345045898,0.5584992078570921,0.4977969562781327,0.09239276839954584,6.0950617887754825,1.1231116677098156,120.55860413234073,5.999708730622403,47.561356717117626,1.1109952029194488,10.957086410463592,3.152668577164522,0.3799071662844156,1.6787208118635375
ENSG00000131724.10,19.49391894227041,28.349939531295103,50.573218523365895,29.096229715120696,45.84375306274478,21.3170708479231,40.15543157918912,55.779474497437924,53.30893291822753,34.77626962139511,41.165494359674184,38.504411803231406,35.84252219683874,30.282479973619186,51.03436980677327,42.253407783524814,24.678589206722656,35.65531773521803,41.51177539658765,16.00984490458743,23.768957838483363,32.88811128506348,47.47402662334326,19.60983671670872,18.409471817241027,32.31027391583739,12.262497538707903,32.18052256191698,19.128976283130527,34.404687996528786,66.97101690345448
ENSG00000196368.4,0.0409999652318669,1.3551537211985836,0.40171535800632924,1.149142081921649,1.3857529760182647,28.769223133762804,3.769382120156379,0.6693971392166902,3.0475370552368988,0.8456229701083126,3.0979975748650928,0.2740761434309744,6.469719443912213,1.2695225244698847,0.5486380997842227,3.402457836094619,10.453413065220492,1.8658655916772608,0.7635055731730952,0.3662027439289071,0.3613757761104014,0.6255106844526083,0.4094642425474707,8.328010631751441,1.9194144990884332,15.65741298109925,0.7993996797904352,2.417877366733404,2.208213149131209,0.23141482527643606,1.3737357997277986
