,TCGA-P8-A5KC-11,TCGA-EJ-7328-11,TCGA-CV-7261-11,TCGA-CU-A0YN-11,TCGA-44-2668-11,TCGA-51-4080-11,TCGA-55-6980-11,TCGA-CV-6939-11,TCGA-IC-A6RE-11,TCGA-B2-5641-11,TCGA-B0-4700-11,TCGA-BT-A2LA-11,TCGA-HC-7742-11,TCGA-CV-6935-11,TCGA-CV-6959-11,TCGA-B0-5711-11,TCGA-HU-A4GN-11,TCGA-CV-7097-11,TCGA-L5-A4OO-11,TCGA-49-6742-11,TCGA-G9-6342-11,TCGA-BR-6453-11,TCGA-CJ-5689-11,TCGA-HC-7747-11,TCGA-22-5471-11,TCGA-DD-A3A1-11,TCGA-HC-7752-11,TCGA-HC-7745-11,TCGA-BQ-5894-11,TCGA-44-6148-11,TCGA-DZ-6134-11,TCGA-44-2662-11,TCGA-22-4609-11,TCGA-50-5936-11,TCGA-DD-A1EH-11,TCGA-33-6737-11,TCGA-AA-3525-11,TCGA-DD-A3A8-11,TCGA-HC-7740-11,TCGA-90-7767-11,TCGA-22-4593-11,TCGA-YB-A89D-11,TCGA-CW-5585-11,TCGA-39-5040-11,TCGA-BC-A10W-11,TCGA-BL-A13J-11,TCGA-51-4081-11,TCGA-SQ-A6I4-11,TCGA-DD-A11A-11,TCGA-CH-5767-11,TCGA-HU-8238-11,TCGA-DD-A1EG-11,TCGA-EJ-7785-11,TCGA-DD-A11C-11,TCGA-BR-6802-11,TCGA-55-6975-11,TCGA-CJ-6030-11,TCGA-CZ-5987-11,TCGA-WA-A7GZ-11,TCGA-EJ-7125-11,TCGA-G9-6365-11,TCGA-CH-5761-11,TCGA-CV-7091-11,TCGA-CZ-5453-11,TCGA-56-8201-11,TCGA-56-8083-11,TCGA-HU-A4G3-11,TCGA-EJ-7784-11,TCGA-B0-5703-11,TCGA-HC-7738-11,TCGA-EL-A3TA-11,TCGA-EL-A3T8-11,TCGA-GC-A3BM-11,TCGA-W5-AA2X-11,TCGA-CZ-5989-11,TCGA-AA-3697-11,TCGA-CV-6936-11,TCGA-V5-AASX-11,TCGA-KN-8428-11,TCGA-50-5932-11,TCGA-AF-3400-11,TCGA-HV-A5A3-11,TCGA-FP-7829-11,TCGA-DD-A39V-11,TCGA-B0-5697-11,TCGA-FP-7735-11,TCGA-CZ-5986-11,TCGA-EL-A3ZM-11,TCGA-77-7337-11,TCGA-CV-6956-11,TCGA-43-5670-11,TCGA-EJ-7782-11,TCGA-58-8386-11,TCGA-BR-6454-11,TCGA-EJ-7786-11,TCGA-CV-6933-11,TCGA-IN-7806-11,TCGA-EJ-7317-11,TCGA-ET-A2MX-11,TCGA-KN-8427-11,TCGA-43-6771-11,TCGA-DD-A119-11,TCGA-CW-6090-11,TCGA-73-4676-11,TCGA-AA-3522-11,TCGA-BC-A10U-11,TCGA-CZ-5455-11,TCGA-GN-A4U8-11,TCGA-EP-A12J-11,TCGA-BQ-7044-11,TCGA-EJ-7797-11,TCGA-56-7730-11,TCGA-P4-A5E8-11,TCGA-CZ-5454-11,TCGA-50-5930-11,TCGA-CV-6962-11,TCGA-77-8007-11,TCGA-77-7338-11,TCGA-CV-7101-11,TCGA-22-5483-11,TCGA-90-6837-11,TCGA-CV-6943-11,TCGA-CV-7424-11,TCGA-BQ-7051-11,TCGA-38-4632-11,TCGA-P4-A5ED-11,TCGA-EL-A3ZT-11,TCGA-KN-8426-11,TCGA-CV-7437-11,TCGA-KN-8430-11,TCGA-BQ-7045-11,TCGA-22-5491-11,TCGA-FV-A2QR-11,TCGA-55-6983-11,TCGA-G9-6362-11,TCGA-CZ-5452-11,TCGA-CZ-5457-11,TCGA-G9-6348-11,TCGA-43-3394-11,TCGA-CV-7235-11,TCGA-HU-A4GH-11,TCGA-55-6972-11,TCGA-AA-3712-11,TCGA-BT-A20Q-11,TCGA-91-6828-11,TCGA-HC-7737-11,TCGA-CG-5734-11,TCGA-EJ-7781-11,TCGA-BJ-A290-11,TCGA-22-5472-11,TCGA-BR-7717-11,TCGA-G9-6351-11,TCGA-43-6143-11,TCGA-BR-7851-11,TCGA-AH-6643-11,TCGA-G9-6384-11,TCGA-EJ-A8FO-11,TCGA-CZ-4864-11,TCGA-HC-7819-11,TCGA-CV-7245-11,TCGA-ZU-A8S4-11,TCGA-A6-5659-11,TCGA-IN-8462-11,TCGA-CV-7432-11,TCGA-CZ-5468-11,TCGA-43-6773-11,TCGA-BR-6457-11,TCGA-GL-A59R-11,TCGA-HC-8262-11,TCGA-BR-7703-11,TCGA-A6-2682-11,TCGA-56-8623-11,TCGA-CV-7440-11,TCGA-BD-A2L6-11,TCGA-B0-5402-11,TCGA-CZ-5463-11,TCGA-CW-6088-11,TCGA-CZ-5469-11,TCGA-DZ-6131-11,TCGA-56-7222-11,TCGA-A3-3387-11,TCGA-55-6968-11,TCGA-EP-A3RK-11,TCGA-L5-A43C-11,TCGA-34-7107-11,TCGA-BQ-5877-11,TCGA-CV-6960-11,TCGA-CZ-5456-11,TCGA-W5-AA30-11,TCGA-KN-8419-11,TCGA-DD-A1EL-11,TCGA-BC-A10T-11,TCGA-CV-6938-11,TCGA-HU-A4GC-11,TCGA-HC-8258-11,TCGA-CZ-5451-11,TCGA-K1-A3PO-11,TCGA-CU-A0YR-11,TCGA-KL-8339-11,TCGA-BR-7715-11,TCGA-BQ-7059-11,TCGA-KN-8436-11,TCGA-CV-7183-11,TCGA-CV-7434-11,TCGA-B9-4115-11,TCGA-CV-7406-11,TCGA-BC-A10Y-11,TCGA-CW-5581-11,TCGA-H2-A2K9-11,TCGA-BQ-5890-11,TCGA-EJ-7783-11,TCGA-W5-AA2Q-11,TCGA-HC-7211-11,TCGA-G3-A3CH-11,TCGA-J4-A83J-11,TCGA-AA-3713-11,TCGA-44-6778-11,TCGA-BJ-A3PU-11,TCGA-DD-A114-11,TCGA-HC-8259-11,TCGA-GL-6846-11,TCGA-L5-A4OR-11,TCGA-DD-A11B-11,TCGA-CG-5720-11,TCGA-22-5489-11,TCGA-EL-A3ZP-11,TCGA-B0-5699-11,TCGA-KN-8425-11,TCGA-44-6146-11,TCGA-H7-A6C5-11,TCGA-W5-AA31-11,TCGA-HC-8260-11,TCGA-CZ-5984-11,TCGA-CV-7423-11,TCGA-22-5482-11,TCGA-ES-A2HT-11,TCGA-CW-5591-11,TCGA-DD-A3A3-11,TCGA-EJ-7327-11,TCGA-CJ-5676-11,TCGA-B8-4622-11,TCGA-B2-5636-11,TCGA-EL-A3H2-11,TCGA-BQ-5882-11,TCGA-ET-A3DW-11,TCGA-EL-A3ZG-11,TCGA-HD-A6I0-11,TCGA-IN-AB1V-11,TCGA-CZ-5458-11,TCGA-B0-5706-11,TCGA-EJ-7789-11,TCGA-EJ-7794-11,TCGA-Y8-A8RY-11,TCGA-DD-A116-11,TCGA-56-7582-11,TCGA-K4-A54R-11,TCGA-91-6831-11,TCGA-AA-3663-11,TCGA-EP-A26S-11,TCGA-CV-7250-11,TCGA-AA-3489-11,TCGA-CH-5768-11,TCGA-CZ-5985-11,TCGA-CJ-5672-11,TCGA-56-7580-11,TCGA-CW-6087-11,TCGA-EJ-7330-11,TCGA-60-2709-11,TCGA-KL-8332-11,TCGA-AA-3517-11,TCGA-CZ-5988-11,TCGA-DD-A3A4-11,TCGA-AZ-6601-11,TCGA-G9-6333-11,TCGA-EJ-7314-11,TCGA-IN-8663-11,TCGA-CZ-5461-11,TCGA-EJ-7315-11,TCGA-B0-5701-11,TCGA-EM-A1CT-11,TCGA-AG-3731-11,TCGA-CJ-5678-11,TCGA-CJ-5679-11,TCGA-GL-A9DE-11,TCGA-B0-5696-11,TCGA-IP-7968-11,TCGA-BQ-7046-11,TCGA-BJ-A2NA-11,TCGA-AZ-6599-11,TCGA-B0-5694-11,TCGA-CW-5584-11,TCGA-56-8309-11,TCGA-L5-A4OF-11,TCGA-KN-8435-11,TCGA-EJ-7321-11,TCGA-50-5939-11,TCGA-55-6978-11,TCGA-DD-A1EI-11,TCGA-G9-6363-11,TCGA-77-7138-11,TCGA-EJ-7793-11,TCGA-AA-3511-11,TCGA-CH-5769-11,TCGA-EM-A1CU-11,TCGA-A6-2675-11,TCGA-CV-7103-11,TCGA-EJ-7123-11,TCGA-A6-5662-11,TCGA-AZ-6605-11,TCGA-A4-A57E-11,TCGA-AA-3655-11,TCGA-BT-A20N-11,TCGA-B0-4712-11,TCGA-EJ-7331-11,TCGA-FV-A3R2-11,TCGA-55-6969-11,TCGA-EL-A3MY-11,TCGA-50-5933-11,TCGA-EJ-7115-11,TCGA-CZ-5466-11,TCGA-KL-8326-11,TCGA-77-8008-11,TCGA-BQ-5887-11,TCGA-HU-A4HB-11,TCGA-B8-5549-11,TCGA-G9-6356-11,TCGA-22-5478-11,TCGA-CV-6961-11,TCGA-CW-5589-11,TCGA-44-6144-11,TCGA-W5-AA2I-11,TCGA-A6-2671-11,TCGA-GD-A3OQ-11,TCGA-F4-6704-11,TCGA-CZ-5462-11,TCGA-49-6745-11,TCGA-L5-A4OQ-11,TCGA-DD-A1EE-11,TCGA-G9-6496-11,TCGA-KN-8423-11,TCGA-91-6829-11,TCGA-BH-A0DD-11,TCGA-BT-A20W-11,TCGA-V5-A7RE-11,TCGA-G9-6499-11,TCGA-AZ-6600-11,TCGA-EJ-7792-11,TCGA-DZ-6132-11,TCGA-B8-4619-11,TCGA-BQ-7055-11
DDX3X,-0.6142088786456258,0.3372911213543744,0.6780911213543741,-0.0562088786456251,0.6054911213543746,-0.3928088786456257,-0.1790088786456259,-1.2599088786456256,0.2267911213543742,0.6988911213543745,-0.5877088786456252,0.2522911213543744,-0.0318088786456251,0.0973911213543746,-0.3563088786456257,0.3749911213543742,0.0417911213543748,-0.6318088786456256,0.1154911213543742,-0.0523088786456254,-0.9012088786456256,-0.9269088786456254,0.5084911213543741,-0.8870088786456256,0.1801911213543744,-2.9924088786456258,-1.101608878645626,-0.436908878645625,0.0337911213543749,0.058491121354374,-0.2410088786456251,0.4749911213543741,1.0458911213543742,0.748191121354374,-2.305208878645625,0.3364911213543746,-0.100808878645626,-2.281608878645626,-0.5452088786456258,0.8463911213543743,0.284791121354374,-0.3108088786456259,0.0003911213543743,-0.137408878645626,-1.391708878645626,0.1596911213543742,-0.020808878645626,0.4617911213543746,-0.1317088786456259,0.6714911213543744,-0.8425088786456258,-1.951508878645626,-0.1482088786456256,-1.613908878645626,-2.7012088786456254,0.7758911213543744,0.0333911213543745,1.0874911213543748,-0.2589088786456253,-1.2608088786456253,-0.272708878645626,-0.0004088786456254,-0.4563088786456252,0.734891121354374,0.7515911213543746,-0.3026088786456256,0.0099911213543743,0.5241911213543738,-0.2698088786456256,-0.5240088786456257,0.918991121354374,-0.2922088786456258,1.3548911213543742,-1.337908878645626,0.8792911213543743,-0.1273088786456255,0.7945911213543746,0.2318911213543748,0.1836911213543745,0.3566911213543748,-0.0745088786456252,-0.5793088786456253,-0.0285088786456258,-1.6443088786456257,0.0587911213543741,-0.2932088786456251,0.1849911213543738,0.0836911213543748,0.145791121354375,0.0321911213543741,0.5300911213543743,-0.1587088786456252,-0.4394088786456256,-0.662608878645626,0.8232911213543742,-2.4667088786456257,-0.3004088786456254,-0.0427088786456256,-0.3223088786456258,0.1348911213543745,0.9809911213543744,-0.7616088786456253,0.4464911213543748,-0.7589088786456254,-0.1596088786456257,-0.4937088786456252,-0.3405088786456253,-0.6757088786456257,-1.7216088786456254,-0.3731088786456256,-0.4261088786456256,-0.2515088786456257,-0.6115088786456259,0.3640911213543742,-0.2047088786456254,0.4707911213543743,-0.278808878645626,0.3341911213543745,0.620591121354374,0.3965911213543747,0.6964911213543749,0.5173911213543744,0.3515911213543748,0.215391121354374,-0.251008878645626,0.2955911213543745,-0.0056088786456259,0.4750911213543748,-0.1511088786456252,-0.2117088786456259,0.5658911213543747,-0.1590088786456255,-0.7836088786456255,0.2657911213543739,-1.2075088786456254,0.7442911213543744,-0.639308878645626,-1.0705088786456256,0.2792911213543745,0.3030911213543741,-0.0440088786456251,0.336691121354374,-0.0699088786456253,0.0125911213543743,0.7648911213543742,-0.3659088786456256,-1.3053088786456255,0.5622911213543741,0.0953911213543739,0.3412911213543748,-1.1216088786456255,-0.9411088786456252,-0.3053088786456254,-0.3983088786456255,0.1935911213543743,-0.2358088786456257,-0.0777088786456256,-0.1407088786456254,-0.0898088786456258,0.2035911213543744,-1.4140088786456253,0.2989911213543749,0.3326911213543742,-0.8425088786456258,-0.0062088786456252,0.7004911213543743,-0.1800088786456252,-0.0341088786456251,1.1226911213543749,-0.5543088786456254,-0.0958088786456253,0.0027911213543739,0.7941911213543748,-1.2455088786456256,0.1594911213543747,0.0195911213543739,0.6923911213543749,-0.1392088786456254,-0.2881088786456257,0.1709911213543746,-0.488408878645626,-0.5793088786456253,-2.038808878645626,-2.284608878645626,0.4165911213543743,-0.0110088786456257,0.6249911213543744,-0.4383088786456254,-1.8730088786456256,0.5098911213543745,-1.3143088786456258,-0.933508878645626,0.6569911213543747,-0.5953088786456255,-0.814308878645626,0.1147911213543742,-1.262808878645626,0.2657911213543739,-0.2812088786456258,-1.3258088786456252,-0.109208878645626,-0.5335088786456255,-0.9361088786456254,0.3760911213543745,-0.0663088786456254,-0.0690088786456254,-0.6741088786456259,-0.174708878645625,0.0197911213543744,0.3040911213543744,-0.4749088786456256,-1.6652088786456254,-0.709808878645626,-1.5171088786456255,0.0887911213543743,-0.5950088786456253,1.2682911213543746,0.2116911213543738,-1.3728088786456252,-0.3809088786456251,-0.5799088786456259,-2.165408878645626,-1.8203088786456252,-0.6906088786456255,-0.1777088786456254,0.6697911213543748,-0.0372088786456258,-0.1445088786456255,0.6138911213543746,-0.4215088786456256,-1.4108088786456257,-0.2763088786456255,0.1099911213543746,-0.2949088786456258,0.4113911213543753,-1.4514088786456254,0.7974911213543745,-1.0811088786456258,-0.0488088786456254,0.4875911213543741,-0.3964088786456255,0.0502911213543741,0.6397911213543747,0.1844911213543743,0.0666911213543744,-0.6725088786456261,-1.9057088786456255,0.569991121354375,0.7429911213543748,-0.3110088786456254,-0.0902088786456257,0.8658911213543743,0.1925911213543741,-2.076408878645625,0.3670911213543742,1.7946911213543744,1.0067911213543743,-0.1815088786456256,-1.5584088786456258,0.2044911213543748,-0.7121088786456259,-0.278808878645626,-0.2585088786456254,0.2256911213543741,0.0705911213543741,-0.5005088786456253,0.0851911213543749,0.626691121354374,-0.989308878645626,-0.2962088786456254,0.0452911213543744,-1.3399088786456257,-0.1090088786456256,-0.7964088786456258,0.7607911213543742,-0.2846088786456258,0.232591121354374,0.7124911213543746,0.1484911213543747,0.2616911213543746,-0.2539088786456255,-0.449508878645625,0.510091121354374,-0.2222088786456255,0.0234911213543747,-0.4850088786456258,0.0551911213543748,-0.5068088786456257,-0.0500088786456255,0.3134911213543749,0.2842911213543744,-0.4318088786456253,-0.6997088786456256,0.2097911213543749,0.2830911213543746,0.8516911213543746,0.1907911213543747,-1.504508878645626,-0.3799088786456258,0.2522911213543744,0.3448911213543746,-0.1023088786456251,-0.2252088786456257,0.3747911213543739,0.0643911213543743,-0.0562088786456251,0.3326911213543742,0.0843911213543739,-0.1811088786456254,-1.2005088786456255,-0.6935088786456258,0.7469911213543743,-0.1648088786456252,0.295891121354374,-1.7490088786456253,0.2103911213543743,0.5001911213543748,1.3911911213543748,-0.522308878645626,0.0647911213543743,-0.3420088786456251,0.1995911213543747,0.7102911213543746,-0.2302088786456254,0.3527911213543748,-0.3461088786456255,0.6384911213543741,0.1991911213543747,0.3313911213543745,-0.2866088786456255,-2.349608878645626,-0.1804088786456253,0.7865911213543745,0.3632911213543743,0.0007911213543742,-0.9598088786456264,1.189191121354374,-1.175808878645625,-1.0070088786456253,0.0960911213543742,-0.510508878645626,0.6367911213543748,0.4501911213543745,-0.238008878645626,-1.2313088786456257,0.1815911213543748,0.2671911213543742,-0.0858088786456255,-0.7200088786456253,0.1446911213543746
NOX1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CXorf38,-0.3691429393828482,-0.1264429393828484,-0.9388429393828484,-1.5134429393828484,0.4428570606171512,0.4223570606171514,0.4143570606171518,-1.7947429393828485,-1.2124429393828484,0.957057060617152,-0.5759429393828484,0.1268570606171518,-0.0987429393828482,-1.2174429393828483,-1.396642939382848,0.4891570606171514,-1.802142939382848,-0.8632429393828484,-1.5948429393828485,0.2285570606171514,-0.7840429393828481,-0.8632429393828484,0.6430570606171517,0.4381570606171515,0.5117570606171519,-1.9425429393828488,-1.053642939382848,0.1229570606171517,-0.2940429393828484,0.6099570606171518,-0.3045429393828481,0.1170570606171515,0.4599570606171516,0.5251570606171518,-1.9925429393828484,0.5959570606171519,0.1615570606171518,-2.5686429393828485,0.0152570606171519,0.6362570606171518,0.4553570606171518,-0.1079429393828484,-0.1979429393828483,-0.2053429393828483,-1.538042939382848,-1.0229429393828482,-0.0472429393828483,0.3201570606171517,-0.6542429393828485,-0.2201429393828481,-0.3472429393828481,-1.7156429393828485,0.2285570606171514,-1.531842939382848,-1.950742939382848,0.2591570606171515,0.5774570606171515,0.8428570606171518,-1.4078429393828484,-0.3912429393828479,-0.4138429393828484,0.0067570606171513,-1.6472429393828485,1.1566570606171516,0.1954570606171519,0.4079570606171517,-1.183142939382848,0.6966570606171517,0.1384570606171519,0.1804570606171518,0.7381570606171517,0.9226570606171516,-0.1381429393828483,-1.3201429393828483,1.3098570606171522,0.5072570606171518,-0.9677429393828484,0.8999570606171517,0.5902570606171523,0.7534570606171517,0.2321570606171516,0.1307570606171517,-0.8555429393828484,-1.8474429393828484,-0.0406429393828481,-1.5073429393828484,0.2102570606171514,0.6335570606171519,0.7772570606171518,-1.3095429393828482,0.7240570606171519,0.3966570606171518,0.0650570606171515,-0.8827429393828484,0.1189570606171515,-2.470842939382848,-1.6539429393828482,0.2102570606171514,0.3885570606171517,0.3184570606171515,0.2891570606171516,-1.363342939382848,0.4860570606171515,-0.0694429393828484,0.0609570606171519,-1.7438429393828483,0.2768570606171517,0.1287570606171516,-1.0100429393828485,-0.3445429393828482,0.0424570606171517,-0.3581429393828485,-0.2578429393828483,0.5486570606171514,0.2960570606171518,-0.9388429393828484,0.4063570606171516,0.2430570606171514,-0.2940429393828484,0.1111570606171515,0.1287570606171516,-0.9803429393828486,-0.7159429393828481,0.0609570606171519,-0.4956429393828482,0.4615570606171514,0.8792570606171516,0.5558570606171518,-0.8632429393828484,0.4030570606171516,0.0278570606171516,0.0110570606171516,-0.8867429393828482,0.2484570606171517,-1.6742429393828484,0.6430570606171517,0.9404570606171516,-1.3688429393828483,-0.1906429393828485,0.0588570606171517,-1.0360429393828483,0.4815570606171514,0.1879570606171516,-1.569242939382848,0.3966570606171518,0.2157570606171515,-1.3688429393828483,0.5674570606171517,1.1001570606171516,0.7883570606171515,-0.7159429393828481,-0.8025429393828486,-0.1546429393828485,-0.2276429393828485,0.1189570606171515,-0.6178429393828484,-0.0253429393828482,-0.4252429393828484,0.0382570606171516,-0.8867429393828482,-1.9673429393828483,0.1032570606171516,-0.6178429393828484,-0.6475429393828481,0.947157060617152,0.4444570606171515,-1.0669429393828485,0.2084570606171516,0.5354570606171517,-0.5383429393828482,-0.2176429393828482,0.3029570606171516,-0.1809429393828485,-0.9470429393828484,-0.0716429393828481,0.7634570606171519,0.8309570606171518,0.412757060617152,-0.6211429393828484,0.1860570606171515,-0.3097429393828484,0.3605570606171517,-1.6472429393828485,-2.581342939382848,-0.3885429393828482,-0.5855429393828484,-0.7264429393828481,0.0320570606171515,-1.7226429393828486,0.1111570606171515,-1.3201429393828483,-1.8398429393828484,-0.3663429393828484,-1.7226429393828486,0.4568570606171521,0.0110570606171516,-2.0890429393828485,-0.2940429393828484,0.0236570606171516,-0.7054429393828482,-0.0605429393828483,0.0932570606171517,-1.424942939382848,-0.0384429393828483,0.0852570606171516,-1.802142939382848,-1.3798429393828484,-0.0167429393828483,1.1850570606171518,0.2430570606171514,-0.7194429393828484,-1.6339429393828484,0.1442570606171518,-1.538042939382848,-0.2578429393828483,0.0257570606171516,0.3555570606171518,1.1306570606171518,-0.730042939382848,-0.0896429393828485,-0.7089429393828485,-2.8314429393828484,-1.6472429393828485,-0.7054429393828482,0.3622570606171516,0.8734570606171518,-0.2502429393828482,0.5529570606171518,0.5731570606171519,-0.4658429393828485,-1.5134429393828484,-0.0694429393828484,0.2010570606171517,-0.9719429393828484,0.8018570606171516,-0.492642939382848,1.149957060617152,-0.9761429393828484,0.2838570606171518,0.1481570606171513,-0.164142939382848,-0.0428429393828481,1.0505570606171517,-0.355442939382848,0.6197570606171517,-0.3773429393828481,-1.1355429393828482,-0.5664429393828483,0.4769570606171514,-0.4252429393828484,0.5310570606171517,0.7734570606171519,0.7609570606171515,-2.0182429393828483,0.5442570606171518,0.5251570606171518,0.2303570606171518,0.1091570606171518,-1.8942429393828484,-0.5632429393828482,0.3184570606171515,0.2943570606171517,-0.6542429393828485,0.5471570606171517,0.6085570606171519,-0.4717429393828484,-0.0124429393828481,0.2010570606171517,-0.2992429393828481,-0.0275429393828482,-0.1785429393828481,-1.0143429393828485,-0.1809429393828485,-0.355442939382848,0.2448570606171516,-1.2174429393828483,0.4906570606171516,0.9237570606171516,0.0791570606171515,0.4769570606171514,0.0236570606171516,-0.7054429393828482,0.6113570606171514,0.1615570606171518,-0.0761429393828485,-0.9266429393828484,-0.0560429393828481,0.7381570606171517,0.0089570606171519,0.4830570606171518,0.4906570606171516,0.4936570606171521,-0.9845429393828482,0.5042570606171515,0.4030570606171516,0.5102570606171516,0.7534570606171517,-1.2989429393828482,-0.4541429393828481,0.5176570606171519,0.1748570606171517,0.2821570606171518,-0.2578429393828483,1.7129570606171516,-0.3124429393828484,-1.1591429393828483,-0.6475429393828481,-0.2758429393828485,-0.7914429393828482,-0.6442429393828484,0.1842570606171516,-1.4597429393828487,0.7432570606171521,0.2139570606171518,-1.5883429393828483,0.2175570606171516,1.153757060617152,0.1384570606171519,-0.0210429393828485,0.1634570606171518,0.0609570606171519,0.6993570606171517,-0.3472429393828481,-1.0804429393828483,0.5413570606171517,-0.2301429393828484,0.7201570606171516,-1.6878429393828485,0.268057060617152,0.5339570606171516,-2.026842939382848,-0.2426429393828482,0.5987570606171516,0.2821570606171518,0.8213570606171515,0.0341570606171515,0.0131570606171516,-0.8827429393828484,-0.6847429393828486,1.344657060617152,0.6113570606171514,0.2448570606171516,0.1404570606171516,0.2267570606171517,-1.681042939382848,0.0952570606171516,0.3803570606171518,0.6197570606171517,-0.7442429393828485,0.0486570606171515
ACE2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S100G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VENTXP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAGEA4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
