sample,NE_median_gene_level_ratio,E_median_gene_level_ratio,ratio_ne_e,XIST_TPM,Classification,Secondary_Class
TCGA-KS-A41J-11,0.9338074795310852,1.1851947882148641,0.7878936769014843,228.5712277,THCA,
TCGA-BH-A0DK-11,0.8199438655019801,1.2588281799052379,0.6513548700218197,108.2332528,BRCA,
TCGA-HU-A4GP-11,0.49195531229245626,0.6769787235161675,0.7266924279943157,52.400185,STAD,
TCGA-EM-A1CV-11,1.031284616530648,1.254956483952183,0.8217692244458275,62.59172362,THCA,
TCGA-77-7142-11,0.9103481415679785,1.0521973366139266,0.8651876505386028,86.94914886,LUSC,
TCGA-B0-5712-11,0.8592103261510218,1.0391438582845318,0.8268444443962235,33.47007781,KIRC,
TCGA-BH-A18Q-11,0.817627011131731,1.37727482486201,0.5936556716003646,250.5578625,BRCA,
TCGA-55-6984-11,0.8344021399934877,0.8666860448489727,0.9627501734366672,57.07946866,LUAD,
TCGA-K4-A5RI-11,1.4502224789528777,0.6805067513717998,2.1310919781904385,79.48991885,BLCA,
TCGA-B0-5690-11,0.4147164127387841,0.8926725091677817,0.46457845232112593,14.79051108,KIRC,
TCGA-CV-7252-11,0.7022210016432575,0.7121644855195782,0.986037658324023,35.78045926,HNSC,
TCGA-HD-A6HZ-11,0.8497963580034559,0.30298197030566565,2.804775337443784,128.9349881,HNSC,
TCGA-IG-A3I8-11,0.6030280638754859,1.0451369489273017,0.5769847334307877,20.99101466,ESCA,
TCGA-GL-7966-11,1.1276929026642344,1.2265903730661223,0.9193720474467179,83.41298025,KIRP,
TCGA-DO-A1JZ-11,0.795148954385911,1.3824994353363276,0.5751531856448615,49.38154262,THCA,
TCGA-A7-A13E-11,0.8142336571588941,0.9936045439396355,0.8194745707688322,53.83229399,BRCA,
TCGA-CZ-5470-11,0.8829375084220747,1.0217545041104383,0.864138601660268,10.72124097,KIRC,
TCGA-KS-A41I-11,0.8343839067405685,0.8612635480893394,0.9687904574524236,222.2130909,THCA,
TCGA-A7-A0CE-11,1.2197540565518596,1.0743421543125409,1.135349712990054,188.1448514,BRCA,
TCGA-BH-A1FG-11,0.6796580125665341,0.7533555940292795,0.9021742427522466,131.1614549,BRCA,
TCGA-KN-8424-11,0.8776983189805796,0.9028168833392762,0.9721775646620721,109.6072942,KICH,
TCGA-E2-A15M-11,1.146468764527095,1.0331846855812705,1.1096455266195615,60.12112081,BRCA,
TCGA-CZ-4865-11,0.6491829655005195,1.2350779235231428,0.5256210585067227,36.77108904,KIRC,
TCGA-44-2657-11,1.0554725552817261,0.8443880233790734,1.2499852272394087,35.9320664,LUAD,
TCGA-BJ-A28X-11,1.06516965719651,1.0548586834535632,1.0097747441478977,197.1431811,THCA,
TCGA-BH-A1F6-11,0.8696995940209095,1.2630724013420835,0.6885587818218545,132.7069392,BRCA,
TCGA-55-6979-11,0.9012499482638913,0.8233581338512543,1.0946025929789487,58.03293542,LUAD,
TCGA-BR-7716-11,0.7999282714455974,0.7627609559857287,1.048727343957763,11.43116074,STAD,
TCGA-EL-A3MX-11,0.9127431900344352,1.1151201572473934,0.8185155510841867,111.8638439,THCA,
TCGA-BC-A10Q-11,0.2794761447543744,0.2324440930853359,1.2023370482112956,21.72071968,LIHC,
TCGA-DI-A2QY-11,0.8804964336914078,0.9243534204391903,0.9525538762793299,84.3022949,UCEC,
TCGA-EL-A3TB-11,1.1442598913081887,1.1570388759314811,0.9889554405741081,114.4045008,THCA,
TCGA-E9-A1NA-11,1.0902683234755954,1.121473393650822,0.9721749349098312,95.23368152,BRCA,
TCGA-AX-A2HC-11,1.3296816732984578,0.7893710609307943,1.6844824178511828,17.48080842,UCEC,
TCGA-AJ-A3NE-11,1.1147144892649972,1.1299815154731077,0.9864891363274041,145.8559065,UCEC,
TCGA-91-6836-11,0.9737168692580835,0.8741326840951821,1.1139234202940043,75.94062671,LUAD,
TCGA-DD-A3A2-11,0.4368763910644019,0.2775072869771529,1.5742879973467863,27.51030062,LIHC,
TCGA-BH-A1EU-11,0.7945890982291792,1.4135436824576475,0.5621256053775945,229.6511185,BRCA,
TCGA-91-6835-11,0.9995128704001376,0.9931308167148535,1.0064261964062249,90.8238948,LUAD,
TCGA-H6-8124-11,0.9971600914912285,1.0243226614695395,0.9734824084245658,92.05983808,PAAD,
TCGA-CV-7242-11,0.9406937663960995,0.7270362344218729,1.2938746679443336,28.1917279,HNSC,
TCGA-E2-A15K-11,1.0379340390903482,0.6238263800982626,1.6638187678546985,96.93864422,BRCA,
TCGA-BH-A0HA-11,0.7006176201248644,1.2658323812769654,0.5534837238229637,289.175196,BRCA,
TCGA-KN-8422-11,0.7311375549970557,1.159778852936927,0.6304111798086196,93.68849566,KICH,
TCGA-BH-A0BA-11,0.9821004834262522,1.0541656506220112,0.9316377201692762,68.30882163,BRCA,
TCGA-BH-A1FU-11,0.8358074632850107,1.3618329431473386,0.6137371455806995,200.0615346,BRCA,
TCGA-AA-3660-11,1.314198533290683,0.7146042836344826,1.8390577322132182,22.74062499,COAD,
TCGA-55-6986-11,0.756754392581378,1.044911951433537,0.7242279041245251,83.9582389,LUAD,
TCGA-CG-5722-11,0.5612216410224906,0.5896935580807144,0.9517174358307527,11.91081312,STAD,
TCGA-EL-A3ZL-11,0.9883426728546498,1.2160846669280214,0.8127252153843237,266.0954442,THCA,
TCGA-IN-AB1X-11,0.6399691390192253,0.732588792250684,0.8735721127443002,47.60034088,STAD,
TCGA-CW-5580-11,0.49972179592418603,1.0402296514048415,0.4803956465279626,46.00121304,KIRC,
TCGA-BC-A10R-11,0.40476109894079504,0.3562166057889067,1.136278018382601,24.98170432,LIHC,
TCGA-AC-A2FF-11,0.9852755602183105,1.1615004558946107,0.8482782380480701,111.2221253,BRCA,
TCGA-BH-A0HK-11,1.0925617060799047,1.1568617505987373,0.9444185578047213,49.47061742,BRCA,
TCGA-BH-A203-11,0.8327426071729853,1.2778891911039518,0.6516547858532161,213.0724121,BRCA,
TCGA-AJ-A3NC-11,1.4099883448055752,0.8836908033980475,1.595567521336378,206.5861893,UCEC,
TCGA-49-6744-11,1.025762723406776,1.1024583762615692,0.9304321555296557,28.8400148,LUAD,
TCGA-BQ-5888-11,0.630725093412846,0.9122477296001873,0.6913967258534863,30.63056344,KIRP,
TCGA-43-7657-11,1.0487294537399374,0.871624117580347,1.2031900363785708,28.97024539,LUSC,
TCGA-B0-5691-11,0.47154724906266604,1.0711065987098003,0.4402430622971304,43.40231228,KIRC,
TCGA-EL-A3ZQ-11,1.0693562406827037,1.0991575283370765,0.9728871550382234,219.1234385,THCA,
TCGA-EL-A3T1-11,0.8439814745385009,1.1084120836555755,0.7614329426606622,120.3005977,THCA,
TCGA-A7-A0DC-11,0.949006768029964,1.1603953884152935,0.817830523547655,86.96120341,BRCA,
TCGA-AA-3662-11,1.4300674925479144,0.8668139904497167,1.6497974286339943,39.51969753,COAD,
TCGA-BK-A4ZD-11,1.0148136029347747,1.2881938754579005,0.7877801798848405,228.4761874,UCEC,
TCGA-BC-A216-11,0.2761404695139581,0.22638491569621166,1.2197829906852713,27.98147289,LIHC,
TCGA-BJ-A2N7-11,0.9711035526636896,1.189522365556547,0.816381079316096,174.0430024,THCA,
TCGA-A7-A0DB-11,0.9740329931624472,0.9843901091209755,0.9894786468671686,69.4594942,BRCA,
TCGA-X7-A8D7-11,1.1745780203070697,1.3898238728147778,0.8451272447408924,544.8819915,THYM,
TCGA-44-2661-11,0.9283332922894264,0.864117361550759,1.0743138994724333,27.31080625,LUAD,
TCGA-KN-8437-11,0.818685304928456,1.196736310689947,0.6840983244307717,135.0172566,KICH,
TCGA-55-6971-11,0.7719594915027855,0.9350722442727644,0.8255613362828058,103.6588871,LUAD,
TCGA-CV-6934-11,0.8163145341853714,0.7458747551790399,1.094439151502618,7.520872295,HNSC,
TCGA-KN-8429-11,1.0308232978408411,1.1183846518775151,0.9217072999976544,121.7012352,KICH,
TCGA-BH-A18K-11,0.7414095205632563,1.2263125093213323,0.6045844879895812,194.8472824,BRCA,
TCGA-AX-A0J0-11,0.9996637159386362,0.8677290098629765,1.1520459781522039,124.6120695,UCEC,
TCGA-BH-A0BC-11,1.0239819474913705,1.0856179402670947,0.9432249684814901,81.82104171,BRCA,
TCGA-AA-3531-11,0.5763764268095356,0.6741315573571754,0.8549910184729029,26.75061213,COAD,
TCGA-GD-A2C5-11,0.8340369683778963,0.7821287499198945,1.0663678690539355,58.7493099,BLCA,
TCGA-E2-A15I-11,0.6768192683846024,0.8193604920134628,0.8260335651788805,83.56344122,BRCA,
TCGA-BH-A1FE-11,0.6667948020507738,1.1799930581768592,0.5650836650522342,319.395461,BRCA,
TCGA-CV-7438-11,0.8906293430489196,0.6609006424776224,1.3475994511218465,5.311060634,HNSC,
TCGA-49-6761-11,0.937635551073317,0.8110357078111492,1.1560965097379494,29.42152251,LUAD,
TCGA-E9-A1N4-11,0.7777306744333132,1.2957050444447167,0.6002374365738578,265.929497,BRCA,
TCGA-44-6145-11,0.7708912065718477,0.8944151107352828,0.8618942114451887,70.18058167,LUAD,
TCGA-EL-A3H1-11,0.8211951712453499,1.1409513994007534,0.7197459696150557,165.6965783,THCA,
TCGA-A6-2683-11,1.0408751625876835,0.8223190953114943,1.2657801193263063,20.68051202,COAD,
TCGA-AX-A05Y-11,1.615502784352314,0.9057478492457784,1.7836120568186307,78.73864606,UCEC,
TCGA-L5-A4OJ-11,0.18575516631495026,0.38043626366906497,0.48826882201885863,47.1014641,ESCA,
TCGA-DZ-6133-11,0.4529416300593107,0.7651156499850823,0.5919910670604396,35.4005532,KIRP,
TCGA-43-6647-11,0.9525156905462184,0.9992924717376399,0.9531900994810031,25.24104963,LUSC,
TCGA-44-6777-11,0.8929796334172759,0.7819164576541624,1.1420396957704606,10.37112146,LUAD,
TCGA-H7-A6C4-11,0.6844620916044137,0.3997593964696771,1.7121851234742198,21.04054253,HNSC,
TCGA-BH-A0BZ-11,0.8301907502583517,0.9937821875830968,0.8353850175936403,78.09184538,BRCA,
TCGA-CV-7255-11,0.9925930384102564,0.9385498656485503,1.0575815678417486,25.13106664,HNSC,
TCGA-E2-A1LS-11,0.5535160475271365,0.6992370490383567,0.7915999992969098,47.63004478,BRCA,
TCGA-AA-3496-11,1.1828558275170094,0.8172760676285553,1.4473148968490372,20.8113695,COAD,
TCGA-BH-A1FM-11,0.8623482723615069,1.2398165585898273,0.6955450517150259,155.0188667,BRCA,
TCGA-A4-A4ZT-11,0.7243149537921121,1.0336331086298844,0.700746665083335,157.466377,KIRP,
TCGA-BH-A18U-11,0.9680240279071366,1.2751721246905552,0.7591320490494928,140.5948559,BRCA,
TCGA-BQ-5878-11,0.42951995063505366,0.797019197241315,0.5389079110286563,10.8513302,KIRP,
TCGA-EL-A3N3-11,1.1081204927853547,1.3073795365876517,0.8475889837450138,164.7346237,THCA,
TCGA-BH-A0H7-11,0.8971633220399928,0.889550615916946,1.0085579235029811,39.88017955,BRCA,
TCGA-AA-3527-11,0.9664701296101714,0.8172120587878247,1.1826430107305834,19.77080899,COAD,
TCGA-H2-A3RI-11,1.0126229236550477,1.1865657105480556,0.8534065283138289,148.3539984,THCA,
TCGA-E9-A1N9-11,0.8579105728913144,1.2017079976093212,0.7139093478599147,156.7585149,BRCA,
TCGA-BC-A10Z-11,0.39310784206174004,0.3210290002842975,1.2245243941002553,78.869741,LIHC,
TCGA-55-6985-11,0.8805582090467384,0.9226719609266035,0.9543567446900935,95.80307115,LUAD,
TCGA-AA-3516-11,0.9800603847510074,0.6013603228364244,1.629739022568659,19.85045264,COAD,
TCGA-BH-A0C0-11,0.9382307973417324,1.3114886329035953,0.7153937699517215,206.257104,BRCA,
TCGA-E9-A1NF-11,0.6804632089334198,1.2201320886993676,0.5576963471707213,75.4788219,BRCA,
TCGA-W5-AA34-11,0.28153711872052095,0.30670042421247146,0.9179547744136205,25.05106442,CHOL,
TCGA-BH-A18J-11,1.008345662134835,1.2107471108870482,0.8328292944643703,151.1251541,BRCA,
TCGA-BH-A208-11,0.6567877738674986,1.116728145387424,0.5881357755513905,202.8542896,BRCA,
TCGA-E9-A1R7-11,0.7556012792279212,1.0775462085765752,0.7012240154657133,88.51806444,BRCA,
TCGA-BJ-A2N8-11,1.0754308502487762,1.3759979992675824,0.7815642543239217,56.44993443,THCA,
TCGA-DD-A113-11,0.2531637145818218,0.26398953313557044,0.9589914856654975,22.90038583,LIHC,
TCGA-BH-A0AU-11,0.7214356124886572,1.2336177199289065,0.5848129455616393,255.7162443,BRCA,
TCGA-KS-A41L-11,1.09717758160003,1.1519273551895002,0.9524711577142263,301.4761367,THCA,
TCGA-56-7731-11,0.9180946267824013,0.8140582019045249,1.1277997379480713,25.54023687,LUSC,
TCGA-A6-5667-11,0.8908763121717514,0.8564279888589533,1.0402232572509624,70.27306896,COAD,
TCGA-55-6970-11,0.8321931286101564,1.050536783476435,0.792159914530802,93.49387832,LUAD,
TCGA-E2-A1LB-11,0.9300722923801781,1.0533625452759383,0.882955537531987,135.2701776,BRCA,
TCGA-HD-8635-11,0.7132091165319046,0.7333580870171273,0.9725250585738039,39.81113231,HNSC,
TCGA-BR-6458-11,0.3735679385588046,0.46050425088916236,0.8112149623754891,8.24088912,STAD,
TCGA-BH-A18S-11,1.1300403139386848,1.1543677515581627,0.9789257473741441,168.1960483,BRCA,
TCGA-EL-A3ZR-11,0.9725974829579802,1.2846957018627567,0.757064479586686,226.5679526,THCA,
TCGA-A6-5665-11,0.6248506196112447,0.6511840820889994,0.9595606477460614,38.63134493,COAD,
TCGA-BQ-5891-11,0.44971940743734573,0.8303051634374093,0.5416314714647041,17.31079408,KIRP,
TCGA-BH-A0DV-11,0.7724911345732166,1.5563623882836444,0.49634400085003305,166.987928,BRCA,
TCGA-CJ-6033-11,0.5126276626155812,0.6170744504725774,0.8307387580590849,42.97125478,KIRC,
TCGA-B0-5705-11,0.39955977013484073,0.887670029717436,0.45012195608544875,23.03091781,KIRC,
TCGA-AG-3732-11,1.095008862416412,1.011714387755873,1.0823300287794642,38.30073041,READ,
TCGA-L5-A4OM-11,0.5612428436060483,1.2968778486755084,0.4327646155566936,112.2288672,ESCA,
TCGA-BH-A0H5-11,0.7120817400037109,1.3278372892713972,0.5362718352294806,278.0113552,BRCA,
TCGA-22-5481-11,0.8912750011555679,0.798720552340078,1.1158783864323079,35.74079945,LUSC,
TCGA-BH-A18P-11,0.675852770229312,0.8958708938728722,0.75440867077128,88.38931047,BRCA,
TCGA-BH-A18R-11,0.809562721034671,1.182383105154504,0.6846873213135806,185.0152012,BRCA,
TCGA-BT-A20U-11,0.9507230537036966,0.5829318655751153,1.630933407227141,52.22975387,BLCA,
TCGA-44-2655-11,0.8338091249630798,0.9440937719044933,0.8831846473058079,24.00062383,LUAD,
TCGA-92-7340-11,0.9031872650264927,1.2903983216506802,0.6999290450650414,46.49165892,LUSC,
TCGA-AA-3534-11,0.9810119028852728,0.8463334917604599,1.159131609981153,28.72032162,COAD,
TCGA-BH-A204-11,0.7002988125332767,0.7436714740810964,0.9416776586712403,64.08878437,BRCA,
TCGA-EL-A3ZS-11,1.3747764554592246,0.4565832178269661,3.0110096074101245,200.7978484,THCA,
TCGA-A7-A0D9-11,0.6913542533640002,0.906579292001198,0.7625965643202521,44.83023012,BRCA,
TCGA-BH-A0E0-11,1.0500071679945395,0.8103677147547471,1.2957169305693748,37.31024685,BRCA,
TCGA-KN-8432-11,1.400143058955562,0.7507729637859564,1.8649353752631128,83.48239008,KICH,
TCGA-34-8454-11,0.8275285004130332,0.8436344501281625,0.9809088525098962,81.0814509,LUSC,
TCGA-BH-A209-11,0.9389645176373359,1.2020940193634766,0.7811073863711002,155.5031506,BRCA,
TCGA-BH-A0BS-11,0.8483845665113134,0.9837100949907809,0.8624335267386519,78.67863373,BRCA,
TCGA-AC-A2FM-11,1.5015893065319048,0.8245610187538359,1.821077242774908,102.2034439,BRCA,
TCGA-91-6849-11,0.8789876272545172,1.0760175350189412,0.8168896868758224,65.09162382,LUAD,
TCGA-44-2665-11,1.1026685337715845,0.8024516530325633,1.3741245713738202,28.10003457,LUAD,
TCGA-44-6776-11,0.9296097139170036,1.0434643994857762,0.890887810235902,73.00887782,LUAD,
TCGA-FX-A2QS-11,0.4796310786915419,0.6463795826215525,0.7420269630830221,42.59168791,SARC,
TCGA-CV-7425-11,0.7493943726370365,0.4468781877140439,1.6769544659820625,6.771145873,HNSC,
TCGA-FU-A3EO-11,0.7833239122982857,0.907219897385463,0.8634333468167575,129.7328478,CESC,
TCGA-E9-A1RB-11,0.9081752001682855,1.0582609332278403,0.8581770068731793,73.61868117,BRCA,
TCGA-A7-A13G-11,0.7340969668276984,0.7674526981184718,0.9565370851225748,95.04903008,BRCA,
TCGA-E8-A2JQ-11,1.0034538321721094,1.116747405084516,0.8985504041499586,126.0017534,THCA,
TCGA-BH-A1EW-11,1.0261894148524098,1.8028734897613226,0.5691965746239156,247.2968409,BRCA,
TCGA-X7-A8D6-11,1.1213862125795626,1.1540043027020501,0.9717348626464272,168.4644068,THYM,
TCGA-DD-A3A5-11,0.3058386296601297,0.26246592991250683,1.1652507804044554,18.77056277,LIHC,
TCGA-E9-A1RH-11,0.7490827730789216,0.7946025362191238,0.942713795809419,63.6902222,BRCA,
TCGA-EL-A3T7-11,0.8250278714580166,1.1625551625447903,0.7096677198973175,186.3537448,THCA,
TCGA-ET-A3DP-11,1.051535130329446,1.3636332373093647,0.7711275301592596,36.38066477,THCA,
TCGA-BR-6564-11,0.6908491093319229,0.5757253468308916,1.19996299126786,13.37067134,STAD,
TCGA-KN-8433-11,0.6151093295692405,0.8551831327339914,0.719272055334811,98.01291784,KICH,
TCGA-E9-A1RC-11,0.6154332269812024,0.949459844714638,0.6481930019548874,42.65964337,BRCA,
TCGA-EM-A1CW-11,1.160609977935769,1.465715707623807,0.791838398059696,117.3683819,THCA,
TCGA-BH-A1F8-11,0.8840441225353666,1.0935556786299514,0.8084125388502679,109.243225,BRCA,
TCGA-IC-A6RF-11,1.024686960559444,0.9132321360630761,1.1220443522463492,41.92096435,ESCA,
TCGA-A6-2680-11,0.8923086701328288,0.6446455431113449,1.3841849674879498,27.27108131,COAD,
TCGA-BH-A0BM-11,0.8854600833275766,0.981392117270604,0.9022490274225673,173.9826942,BRCA,
TCGA-KN-8431-11,0.731077901760436,1.1294107243360054,0.6473091551262237,64.52113892,KICH,
TCGA-BH-A0AY-11,1.104975791929228,1.0806686121093028,1.0224927230675103,96.28906075,BRCA,
TCGA-CV-7238-11,0.6772095584632897,0.5831134895499495,1.161368362419405,8.130815172,HNSC,
TCGA-BH-A18V-11,0.7734555461728603,0.8288491033784722,0.9331681038444487,268.7647271,BRCA,
TCGA-BH-A1F2-11,0.6807896008185914,0.9807078926527831,0.6941818312250732,91.67141263,BRCA,
TCGA-KL-8336-11,1.0646631519291443,1.159778852936927,0.9179880709439393,48.06117451,KICH,
TCGA-E9-A1NG-11,0.895395547486271,1.1010634134845785,0.8132097902087017,56.28193403,BRCA,
TCGA-55-6982-11,0.8811226532946325,1.108955587744859,0.7945517954298412,99.71232944,LUAD,
TCGA-AF-2692-11,1.1124040519778218,0.9071428060449618,1.226272252356578,26.08050681,READ,
TCGA-CJ-5680-11,0.6743628885224671,1.2903983216506802,0.5226005623285535,83.1705,KIRC,
TCGA-E2-A158-11,0.8529205334526749,0.9987384999379596,0.8539978517956975,66.84278781,BRCA,
TCGA-BJ-A3PR-11,1.0978622501295867,0.5070493819160817,2.1651978866060158,233.0991608,THCA,
TCGA-BH-A0DL-11,0.9272182739469053,1.3101661116807497,0.7077104694437724,193.8907274,BRCA,
TCGA-EL-A3MW-11,0.9322667789946597,1.3537426764612208,0.6886587792531377,97.26170654,THCA,
TCGA-BH-A1FH-11,0.9279472895994905,1.1198498463820992,0.8286354573315444,75.64118187,BRCA,
TCGA-B0-5709-11,0.5655295211941135,0.9165265655724005,0.6170356020623603,79.58915753,KIRC,
TCGA-KN-8434-11,0.7542930558036975,0.9426823857870829,0.8001560941163746,91.56980213,KICH,
TCGA-44-3398-11,0.9532422244100914,0.9959093797011932,0.9571575926878976,33.45152321,LUAD,
TCGA-BH-A1EN-11,0.9463792068241044,0.967948974165728,0.9777160078502954,80.23167435,BRCA,
TCGA-EL-A3N2-11,0.8590912225638282,1.3024052067515093,0.6596190019130793,94.85816138,THCA,
TCGA-CG-5730-11,0.5882018541755236,0.33817656753322234,1.7393335631326345,6.031011558,STAD,
TCGA-KO-8415-11,0.9170021676952307,0.9859775325269661,0.9300436748746616,102.3026708,KICH,
TCGA-BG-A3PP-11,0.6336309727039745,0.7538890838572264,0.8404830183533647,163.2568821,UCEC,
TCGA-BH-A0B7-11,0.7526455695218288,1.3867476718159484,0.5427415418237106,314.3003351,BRCA,
TCGA-BH-A0BJ-11,0.8073367927735109,1.348357352983514,0.5987558053413026,91.77949732,BRCA,
TCGA-BH-A0BQ-11,0.9064771421050032,1.344077630742874,0.6744232039662708,183.2157857,BRCA,
TCGA-AZ-6603-11,0.9930121238794387,0.9616232456854537,1.0326415551358794,50.19250345,COAD,
TCGA-FV-A3I1-11,0.37979010975884137,0.3409539025363058,1.1139045687221607,40.05193392,LIHC,
TCGA-BJ-A2N9-11,1.1382159026212064,0.8041731211192344,1.4153866533577457,100.1625926,THCA,
TCGA-AF-2691-11,1.0026952806165053,0.8518389686304615,1.177094870675595,13.65067134,READ,
TCGA-BH-A0DP-11,0.8806952336176771,1.3441573818095263,0.6552024677587017,92.62951149,BRCA,
TCGA-BH-A0DG-11,0.7513279944094162,1.2909537713354287,0.5819944997970021,188.6933801,BRCA,
TCGA-KL-8324-11,0.7025618040709487,1.1111109639333119,0.6323057074190801,65.6717047,KICH,
TCGA-77-7335-11,1.0761530240398334,0.5889845063494211,1.8271329932088138,7.140870722,LUSC,
TCGA-BH-A0E1-11,0.839207325603984,0.9332130404175902,0.8992666082210543,41.6313951,BRCA,
TCGA-HU-A4GY-11,0.4724856918147889,0.7996726103696077,0.590848912027144,79.90977017,STAD,
TCGA-56-7823-11,0.978599385025887,0.9536237009128841,1.0261902929731026,70.46329331,LUSC,
TCGA-BJ-A28W-11,0.7996736397400074,0.4138207868948389,1.9324153475722385,34.05040375,THCA,
