,TCGA-V5-AASX-11,TCGA-56-7222-11,TCGA-HC-7211-11,TCGA-CV-7235-11,TCGA-CZ-5458-11,TCGA-CV-7097-11,TCGA-G9-6365-11,TCGA-BQ-7046-11,TCGA-BQ-7044-11,TCGA-KN-8419-11,TCGA-G9-6384-11,TCGA-CV-6935-11,TCGA-BQ-7051-11,TCGA-38-4632-11,TCGA-HC-7742-11,TCGA-F4-6704-11,TCGA-HC-8260-11,TCGA-FP-7829-11,TCGA-BJ-A3PU-11,TCGA-HU-A4GH-11,TCGA-AH-6643-11,TCGA-BD-A2L6-11,TCGA-A6-5659-11,TCGA-44-6144-11,TCGA-EJ-7784-11,TCGA-CV-7406-11,TCGA-22-5478-11,TCGA-KN-8426-11,TCGA-CV-6933-11,TCGA-EJ-7123-11,TCGA-77-7337-11,TCGA-B0-5697-11,TCGA-IN-8462-11,TCGA-CZ-4864-11,TCGA-KN-8428-11,TCGA-ES-A2HT-11,TCGA-BJ-A2NA-11,TCGA-49-6745-11,TCGA-55-6978-11,TCGA-BQ-7045-11,TCGA-43-6771-11,TCGA-DD-A11C-11,TCGA-HC-7747-11,TCGA-CV-7245-11,TCGA-CZ-5463-11,TCGA-EJ-7331-11,TCGA-CV-6959-11,TCGA-EL-A3MY-11,TCGA-B8-4622-11,TCGA-B0-5711-11,TCGA-CW-6087-11,TCGA-EM-A1CT-11,TCGA-CV-6943-11,TCGA-90-6837-11,TCGA-CZ-5453-11,TCGA-DD-A1EH-11,TCGA-DZ-6134-11,TCGA-HC-7752-11,TCGA-BH-A0DD-11,TCGA-56-8201-11,TCGA-HV-A5A3-11,TCGA-77-8007-11,TCGA-HC-7819-11,TCGA-44-6778-11,TCGA-BC-A10T-11,TCGA-BR-6457-11,TCGA-CJ-5678-11,TCGA-W5-AA30-11,TCGA-CV-7423-11,TCGA-IC-A6RE-11,TCGA-CZ-5456-11,TCGA-HC-8259-11,TCGA-22-5471-11,TCGA-22-4593-11,TCGA-GN-A4U8-11,TCGA-56-8623-11,TCGA-22-4609-11,TCGA-CZ-5462-11,TCGA-44-6146-11,TCGA-50-5933-11,TCGA-CJ-5676-11,TCGA-GD-A3OQ-11,TCGA-43-6143-11,TCGA-AG-3731-11,TCGA-CZ-5469-11,TCGA-22-5491-11,TCGA-CU-A0YR-11,TCGA-B0-5699-11,TCGA-AA-3663-11,TCGA-ET-A2MX-11,TCGA-EJ-7797-11,TCGA-CV-7183-11,TCGA-BQ-5894-11,TCGA-HC-7745-11,TCGA-B8-5549-11,TCGA-BQ-5890-11,TCGA-HU-A4HB-11,TCGA-EP-A12J-11,TCGA-CJ-5679-11,TCGA-EL-A3H2-11,TCGA-CW-5591-11,TCGA-56-8083-11,TCGA-DD-A114-11,TCGA-91-6828-11,TCGA-50-5936-11,TCGA-EJ-7327-11,TCGA-CJ-5689-11,TCGA-EJ-7315-11,TCGA-HC-7737-11,TCGA-34-7107-11,TCGA-B0-4712-11,TCGA-CW-5585-11,TCGA-P8-A5KC-11,TCGA-G9-6342-11,TCGA-FV-A2QR-11,TCGA-AZ-6599-11,TCGA-G9-6333-11,TCGA-CZ-5987-11,TCGA-B2-5636-11,TCGA-B0-5402-11,TCGA-KL-8339-11,TCGA-CZ-5454-11,TCGA-CW-5581-11,TCGA-EJ-7321-11,TCGA-CG-5720-11,TCGA-B0-5706-11,TCGA-91-6831-11,TCGA-EJ-A8FO-11,TCGA-22-5483-11,TCGA-CZ-5989-11,TCGA-58-8386-11,TCGA-EL-A3T8-11,TCGA-BR-7715-11,TCGA-CV-7432-11,TCGA-AA-3525-11,TCGA-BT-A2LA-11,TCGA-DD-A119-11,TCGA-DD-A1EE-11,TCGA-CH-5769-11,TCGA-HC-8258-11,TCGA-BQ-5887-11,TCGA-AZ-6600-11,TCGA-EL-A3TA-11,TCGA-CV-7103-11,TCGA-55-6972-11,TCGA-DD-A1EL-11,TCGA-55-6969-11,TCGA-EJ-7789-11,TCGA-FP-7735-11,TCGA-L5-A4OO-11,TCGA-BC-A10W-11,TCGA-EJ-7786-11,TCGA-CZ-5988-11,TCGA-BT-A20N-11,TCGA-L5-A4OR-11,TCGA-CV-6939-11,TCGA-43-3394-11,TCGA-EL-A3ZT-11,TCGA-H7-A6C5-11,TCGA-50-5932-11,TCGA-W5-AA2Q-11,TCGA-CH-5761-11,TCGA-GL-A59R-11,TCGA-EL-A3ZM-11,TCGA-60-2709-11,TCGA-GC-A3BM-11,TCGA-B0-4700-11,TCGA-GL-6846-11,TCGA-ZU-A8S4-11,TCGA-CV-6961-11,TCGA-DD-A116-11,TCGA-YB-A89D-11,TCGA-A6-2671-11,TCGA-CZ-5466-11,TCGA-EL-A3ZP-11,TCGA-W5-AA2I-11,TCGA-BR-7717-11,TCGA-DD-A39V-11,TCGA-CV-7424-11,TCGA-CV-6936-11,TCGA-AZ-6601-11,TCGA-AA-3522-11,TCGA-51-4081-11,TCGA-CJ-5672-11,TCGA-CW-5589-11,TCGA-43-5670-11,TCGA-KN-8436-11,TCGA-44-6148-11,TCGA-W5-AA31-11,TCGA-BT-A20Q-11,TCGA-EJ-7317-11,TCGA-AA-3655-11,TCGA-HC-7738-11,TCGA-DD-A1EI-11,TCGA-44-2668-11,TCGA-J4-A83J-11,TCGA-EJ-7782-11,TCGA-WA-A7GZ-11,TCGA-22-5472-11,TCGA-77-7138-11,TCGA-L5-A4OF-11,TCGA-KN-8435-11,TCGA-CZ-5451-11,TCGA-CV-6938-11,TCGA-56-7580-11,TCGA-B9-4115-11,TCGA-BL-A13J-11,TCGA-50-5939-11,TCGA-BQ-5877-11,TCGA-CZ-5455-11,TCGA-33-6737-11,TCGA-IN-AB1V-11,TCGA-51-4080-11,TCGA-CZ-5986-11,TCGA-90-7767-11,TCGA-H2-A2K9-11,TCGA-B0-5701-11,TCGA-CZ-5468-11,TCGA-55-6983-11,TCGA-CV-6960-11,TCGA-BC-A10U-11,TCGA-ET-A3DW-11,TCGA-Y8-A8RY-11,TCGA-EJ-7781-11,TCGA-BR-7703-11,TCGA-CW-5584-11,TCGA-G9-6362-11,TCGA-G9-6363-11,TCGA-DD-A3A1-11,TCGA-KN-8430-11,TCGA-CZ-5461-11,TCGA-CV-7261-11,TCGA-EP-A26S-11,TCGA-CV-7091-11,TCGA-43-6773-11,TCGA-HU-A4G3-11,TCGA-BR-6453-11,TCGA-P4-A5ED-11,TCGA-DD-A3A8-11,TCGA-IN-7806-11,TCGA-CV-6962-11,TCGA-B0-5703-11,TCGA-22-5489-11,TCGA-EJ-7793-11,TCGA-CW-6088-11,TCGA-91-6829-11,TCGA-G9-6496-11,TCGA-BQ-7055-11,TCGA-G9-6348-11,TCGA-EP-A3RK-11,TCGA-BQ-7059-11,TCGA-AF-3400-11,TCGA-KL-8326-11,TCGA-CV-7250-11,TCGA-EM-A1CU-11,TCGA-AA-3489-11,TCGA-KN-8423-11,TCGA-BJ-A290-11,TCGA-AA-3697-11,TCGA-G9-6351-11,TCGA-56-7730-11,TCGA-HU-8238-11,TCGA-EJ-7125-11,TCGA-EJ-7328-11,TCGA-K1-A3PO-11,TCGA-DD-A11B-11,TCGA-CV-7101-11,TCGA-DZ-6132-11,TCGA-HC-8262-11,TCGA-BQ-5882-11,TCGA-B0-5694-11,TCGA-55-6968-11,TCGA-KL-8332-11,TCGA-EJ-7792-11,TCGA-55-6980-11,TCGA-44-2662-11,TCGA-CU-A0YN-11,TCGA-BC-A10Y-11,TCGA-GL-A9DE-11,TCGA-EJ-7794-11,TCGA-EJ-7783-11,TCGA-55-6975-11,TCGA-39-5040-11,TCGA-50-5930-11,TCGA-CZ-5985-11,TCGA-BT-A20W-11,TCGA-BR-6802-11,TCGA-B0-5696-11,TCGA-73-4676-11,TCGA-22-5482-11,TCGA-V5-A7RE-11,TCGA-A6-2682-11,TCGA-DZ-6131-11,TCGA-KN-8425-11,TCGA-CV-7434-11,TCGA-AZ-6605-11,TCGA-56-7582-11,TCGA-BR-6454-11,TCGA-B8-4619-11,TCGA-CH-5767-11,TCGA-CZ-5452-11,TCGA-EL-A3ZG-11,TCGA-A6-5662-11,TCGA-77-8008-11,TCGA-L5-A43C-11,TCGA-CV-7440-11,TCGA-G9-6499-11,TCGA-L5-A4OQ-11,TCGA-CH-5768-11,TCGA-DD-A3A4-11,TCGA-AA-3517-11,TCGA-KN-8427-11,TCGA-CZ-5984-11,TCGA-A3-3387-11,TCGA-DD-A1EG-11,TCGA-B2-5641-11,TCGA-HU-A4GN-11,TCGA-EJ-7314-11,TCGA-SQ-A6I4-11,TCGA-HU-A4GC-11,TCGA-W5-AA2X-11,TCGA-CZ-5457-11,TCGA-AA-3713-11,TCGA-AA-3712-11,TCGA-HC-7740-11,TCGA-G3-A3CH-11,TCGA-EJ-7785-11,TCGA-EJ-7115-11,TCGA-BR-7851-11,TCGA-49-6742-11,TCGA-IN-8663-11,TCGA-P4-A5E8-11,TCGA-CV-6956-11,TCGA-77-7338-11,TCGA-56-8309-11,TCGA-IP-7968-11,TCGA-A4-A57E-11,TCGA-CJ-6030-11,TCGA-AA-3511-11,TCGA-K4-A54R-11,TCGA-DD-A11A-11,TCGA-G9-6356-11,TCGA-CV-7437-11,TCGA-FV-A3R2-11,TCGA-CW-6090-11,TCGA-A6-2675-11,TCGA-EJ-7330-11,TCGA-CG-5734-11,TCGA-HD-A6I0-11,TCGA-DD-A3A3-11
RBM10,0.6309194393458484,-0.380680560654152,-0.07938056065415149,-0.3942805606541518,0.001919439345847768,-0.905480560654152,0.6129194393458477,0.015719439345847824,-0.2719805606541523,0.18021943934584828,0.41901943934584845,-0.015580560654152023,0.2577194393458476,-1.2403805606541516,0.7086194393458487,0.42311943934584784,0.9232194393458484,0.13551943934584834,0.7802194393458476,-0.44538056065415177,0.2938194393458478,-0.9436805606541517,-0.13688056065415188,-0.0807805606541522,0.7132194393458486,-1.113380560654152,0.10291943934584792,0.5522194393458483,-2.451680560654152,0.17291943934584833,-0.4071805606541519,-0.1353805606541518,-0.3951805606541519,-1.1088805606541519,0.18761943934584785,-0.7774805606541519,0.5969194393458478,-0.8796805606541518,0.16731943934584825,0.10161943934584805,0.008119439345847652,-1.204780560654152,0.054919439345847906,-0.4491805606541517,0.09511943934584849,0.5974194393458484,-0.17638056065415217,0.8419194393458478,-1.2519805606541519,0.08921943934584797,-0.6230805606541522,0.3553194393458478,-0.03748056065415169,0.22251943934584814,-0.09408056065415202,-1.4070805606541519,-0.17168056065415163,0.6496194393458483,-0.1270805606541518,-0.08748056065415154,0.15931943934584814,-0.6348805606541521,0.9243194393458476,-0.06478056065415215,-1.2257805606541523,-0.6852805606541519,-0.7965805606541517,-1.0763805606541519,-0.11798056065415133,0.22421943934584784,0.06161943934584833,0.449319439345848,0.1067194393458481,-0.644580560654152,0.1661194393458482,-0.041680560654151835,0.06561943934584799,-0.08518056065415146,0.2790194393458481,0.0669194393458483,-0.41448056065415184,0.2583194393458482,-0.3653805606541522,0.06421943934584846,0.3553194393458478,-0.17558056065415248,0.1815194393458478,-0.29228056065415203,0.4987194393458485,0.3613194393458478,0.12341943934584802,-1.151380560654152,-0.5903805606541518,0.30451943934584796,0.3521194393458481,0.08531943934584853,-0.8989805606541521,-1.013380560654152,-0.02748056065415191,0.46141943934584817,-0.12328056065415152,-0.026080560654151395,-0.9211805606541519,0.212319439345848,0.11961943934584807,0.6323194393458479,0.19301943934584842,0.6854194393458485,0.18021943934584828,-0.3627805606541521,0.35751943934584796,-0.215280560654152,0.47441943934584807,0.3672194393458483,-0.6316805606541518,0.6439194393458485,0.540819439345848,-0.22498056065415173,-0.17248056065415218,-0.3222805606541524,-0.5229805606541518,0.3970194393458486,-0.06478056065415215,0.6910194393458478,-0.3698805606541516,0.05291943934584802,-0.25528056065415217,0.4809194393458481,-0.10228056065415175,0.3996194393458482,-0.9015805606541518,0.6273194393458479,-0.795380560654152,-0.07418056065415225,0.2577194393458476,0.16551943934584804,-1.3493805606541518,-0.8001805606541519,0.4844194393458479,-0.105980560654152,0.45331943934584834,0.44471943934584807,0.9671194393458483,0.19001943934584828,0.3859194393458485,-1.1872805606541526,-0.007880560654152345,0.38481943934584817,-0.3170805606541521,-1.151380560654152,-1.0603805606541519,0.43751943934584786,-0.5269805606541518,-0.15848056065415225,-1.9909805606541515,-1.214380560654152,0.06091943934584809,0.7077194393458479,-0.10668056065415224,0.01151943934584781,-0.8062805606541518,0.7672194393458479,0.4283194393458482,0.6088194393458485,-0.9801805606541523,0.09641943934584804,-1.003580560654152,-0.11648056065415216,-1.401580560654152,-0.8937805606541519,-1.347580560654152,0.16361943934584763,0.3389194393458477,-0.9067805606541521,0.46741943934584845,-1.3653805606541518,-0.8847805606541517,-1.3599805606541522,0.276719439345848,-0.4567805606541518,0.4938194393458482,0.5850194393458479,-0.2635805606541525,0.288119439345848,-0.18418056065415184,0.11321943934584797,0.3891194393458481,0.30621943934584844,-1.0217805606541517,-0.06768056065415243,0.7238194393458477,0.19181943934584786,0.04551943934584855,-1.095480560654152,-0.2298805606541517,0.7081194393458481,-0.31798056065415164,-0.4605805606541521,0.08341943934584803,0.23081943934584817,-0.7726805606541519,0.11701943934584791,-0.411780560654152,0.027319439345848406,-0.2711805606541517,-0.15308056065415213,0.06091943934584809,-0.03318056065415188,-0.5031805606541522,-0.005780560654151806,0.14181943934584773,0.15051943934584805,-0.34408056065415205,-0.5541805606541519,0.11381943934584855,0.6707194393458481,-0.0036805606541520167,0.23611943934584828,-0.07718056065415123,0.272119439345848,-1.037380560654152,0.4059194393458479,0.7991194393458478,0.4634194393458482,-0.4387805606541522,0.0320194393458479,-0.0431805606541515,0.5211194393458486,-1.335280560654152,0.24961943934584804,-0.3344805606541524,0.06291943934584776,-1.3092805606541522,-0.9436805606541517,0.3548194393458483,-0.5189805606541521,-0.8493805606541516,0.3607194393458484,-1.227380560654152,0.44621943934584807,-0.015580560654152023,-0.08228056065415217,-0.010680560654151825,0.6047194393458483,0.24491943934584837,-0.453880560654152,0.5946194393458479,0.14111943934584784,0.5565194393458478,-0.8381805606541517,-0.06908056065415162,0.8074194393458485,-0.15608056065415143,-0.2686805606541521,0.4518194393458484,-0.549180560654152,0.6928194393458482,0.6611194393458483,0.4216194393458477,0.7149194393458481,0.017719439345848558,-0.4098805606541518,-0.6273805606541518,0.43701943934584847,-0.08298056065415192,-1.2836805606541521,-0.04248056065415162,0.49281943934584804,0.5761194393458483,-0.1111805606541523,-0.0043805606541514495,-0.039580560654152226,-1.1193805606541514,0.8050194393458473,0.355919439345848,0.10421943934584837,0.0033194393458483317,-0.6708805606541522,0.6260194393458484,0.8611194393458483,0.07611943934584849,-0.12478056065415173,-0.7857805606541521,-0.24458056065415204,-1.095480560654152,0.3367194393458482,-2.432880560654152,-0.11718056065415151,-1.080780560654152,0.09321943934584828,-0.08378056065415193,0.6029194393458479,-0.009980560654151833,0.5070194393458487,-0.4406805606541521,-0.21448056065415208,0.15991943934584846,-0.26278056065415156,-1.0865805606541519,0.22251943934584814,0.25891943934584755,0.284719439345848,0.1685194393458478,0.5026194393458481,-2.223980560654152,0.1074194393458481,-0.2503805606541521,0.21111943934584798,0.7191194393458481,-0.2470805606541515,0.35751943934584796,0.6637194393458484,-0.2619805606541518,-0.9106805606541519,-1.960980560654152,0.418419439345848,-0.7410805606541516,0.7204194393458475,0.5418194393458483,-0.840680560654152,-0.823380560654152,0.2955194393458487,-0.3851805606541517,0.32461943934584814,0.030019439345848054,-1.342280560654152,0.3450194393458477,0.5226194393458476,-0.15378056065415144,-0.7271805606541519,-0.30848056065415136,0.3629194393458478,0.20451943934584832,-0.5349805606541517,0.04891943934584773,-0.6864805606541516,-0.08748056065415154,-0.3951805606541519,0.5148194393458482,-0.056780560654151706,-1.3334805606541518,0.7644194393458482,0.2623194393458475,-0.641380560654152,-0.6198805606541521,0.29041943934584785,0.17531943934584784,-0.8924805606541525,-0.32058056065415164,-0.9329805606541519
ATP6AP2,-0.6207951774628334,-0.3934951774628326,-1.0725951774628328,-0.25389517746283313,0.9816048225371672,-0.6467951774628332,-0.7175951774628334,0.7433048225371671,0.45770482253716677,0.9445048225371673,-0.4188951774628331,-0.9304951774628327,0.6993048225371667,0.3354048225371675,-0.19019517746283326,-0.299695177462833,-0.2597951774628328,0.12060482253716698,1.3183048225371676,-0.7058951774628329,-0.4331951774628328,-1.3504951774628327,-0.4868951774628327,-0.12349517746283306,0.22970482253716712,-1.9286951774628323,0.1436048225371667,0.895804822537167,-3.211795177462833,0.10690482253716738,0.2406048225371673,0.5945048225371667,-0.8077951774628327,0.14350482253716706,1.152404822537167,-1.357995177462833,0.948904822537167,0.10270482253716728,-0.0019951774628332174,0.43670482253716686,-0.21609517746283308,-2.1795951774628333,-0.9357951774628329,-0.8476951774628328,1.3316048225371666,0.41310482253716674,-1.101095177462833,1.4448048225371675,0.2766048225371668,0.8505048225371671,0.29300482253716675,0.889804822537167,-0.8103951774628326,0.27930482253716693,1.1014048225371673,-2.195895177462833,0.35940482253716766,-0.5862951774628329,0.13350482253716736,-0.2926951774628331,-0.2527951774628331,0.19280482253716671,-0.18229517746283305,0.05740482253716736,-2.0060951774628335,-1.1813951774628335,0.3536048225371671,-1.9660951774628335,-1.1024951774628333,-1.0806951774628328,0.320004822537167,-0.23819517746283325,-0.034495177462832906,0.40720482253716717,-0.2814951774628327,-0.13409517746283248,-0.11719517746283295,0.9680048225371669,0.0005048225371672248,-0.007895177462832904,0.607104822537167,-0.12029517746283273,-0.41849517746283316,-0.3340951774628326,1.1198048225371675,-0.553095177462833,-0.23829517746283316,0.535304822537167,-0.5697951774628329,0.815504822537167,0.14220482253716757,-0.7169951774628329,0.5541048225371669,-0.6203951774628326,1.0055048225371672,0.5908048225371676,-0.8293951774628332,-1.433895177462833,1.2943048225371667,1.358204822537167,0.804004822537167,-0.35779517746283235,-1.2014951774628329,-0.27539517746283276,0.021104822537167316,0.18290482253716672,0.7853048225371672,0.5015048225371669,-0.4733951774628329,-0.29299517746283266,0.8256048225371675,0.8183048225371676,-0.8080951774628329,-0.30789517746283246,-1.3785951774628329,-0.4615951774628331,-0.3433951774628331,0.7793048225371668,0.5029048225371671,0.5942048225371674,1.0938048225371675,1.0482048225371672,0.6190048225371673,-0.04299517746283222,-1.4909951774628332,0.461404822537167,-0.05779517746283261,-0.19049517746283265,-0.16059517746283328,0.9084048225371671,-0.384295177462833,1.0420048225371674,-1.947495177462833,-1.2023951774628334,-0.7886951774628329,-0.662095177462833,-1.4947951774628334,-1.6272951774628333,-0.44489517746283286,-1.0021951774628326,0.45030482253716725,-0.8577951774628325,0.842204822537167,-0.9060951774628326,-0.10909517746283323,-1.5158951774628324,-0.43569517746283315,0.2246048225371672,-0.5094951774628325,-1.857995177462833,-1.8725951774628327,0.28000482253716713,0.5859048225371674,-0.5441951774628334,-3.062195177462833,-1.969195177462833,-0.30909517746283305,0.9574048225371673,-0.8089951774628326,0.21060482253716706,-2.0103951774628332,-0.3856951774628332,0.5013048225371673,0.9555048225371674,0.008404822537167062,-0.4826951774628326,-0.07719517746283304,0.15350482253716696,-2.042895177462833,-1.0002951774628328,-1.987595177462833,-0.03989517746283256,-0.7872951774628325,0.8953048225371677,0.7657048225371677,-2.071695177462833,-1.175395177462833,-2.0666951774628335,-0.5713951774628329,-0.8166951774628335,-0.6853951774628327,-0.5998951774628333,-0.6482951774628332,0.9173048225371667,0.7463048225371676,0.16030482253716744,0.5451048225371674,0.05280482253716707,-1.6525951774628331,-0.6430951774628326,0.24180482253716712,-0.5195951774628328,-0.7613951774628326,-1.8026951774628333,0.05810482253716745,-0.6246951774628332,0.10780482253716694,-1.413895177462833,0.3980048225371674,-0.1558951774628334,-2.2486951774628325,0.6903048225371674,0.8108048225371672,-0.0037951774628334884,0.13370482253716684,0.5755048225371676,-0.3558951774628324,0.1794048225371669,0.45230482253716675,1.0326048225371673,0.30920482253716747,-0.6578951774628331,-0.3104951774628324,0.8664048225371673,0.07410482253716756,1.3913048225371678,0.5529048225371669,0.9644048225371672,0.061704822537166894,-0.6561951774628323,-1.8560951774628327,1.1789048225371672,0.7738048225371674,0.5751048225371674,-1.4969951774628334,0.848304822537167,-0.5367951774628329,-0.21639517746283246,-2.601195177462833,0.2141048225371671,0.8885048225371676,-0.7226951774628332,-1.9260951774628334,-1.9195951774628333,0.33320482253716743,-0.7208951774628326,-1.733395177462833,0.6025048225371668,-2.0087951774628334,-1.0893951774628328,-0.8317951774628327,0.9306048225371666,-0.3209951774628329,0.1768048225371667,1.0201048225371672,0.10990482253716742,-0.3819951774628331,0.6736048225371672,-0.7746951774628327,-1.9418951774628328,0.4783048225371666,-0.5402951774628327,0.5751048225371674,-1.0697951774628331,1.631804822537167,-0.3305951774628328,0.8312048225371673,1.3918048225371666,-0.5166951774628324,-0.2095951774628335,-0.614895177462833,-1.5400951774628333,0.0772048225371672,0.09050482253716743,-0.7021951774628327,-1.913595177462833,-0.9062951774628332,0.451904822537167,-0.2558951774628332,0.40860482253716757,0.848904822537167,-0.22069517746283324,0.610804822537167,0.3799048225371669,-0.3327951774628329,-0.22229517746283314,-0.06779517746283238,-1.6681951774628332,0.34410482253716684,0.1925048225371672,-0.06729517746283277,-0.1199951774628328,-0.12919517746283332,-0.1080951774628326,-0.08649517746283335,0.11170482253716758,-1.8101951774628335,0.42050482253716737,-0.09159517746283306,0.34570482253716744,-1.429595177462833,-0.7547951774628328,-0.22629517746283245,0.8189048225371671,-0.3957951774628327,-0.37029517746283275,0.15000482253716693,-1.646395177462833,-0.04559517746283278,-0.6675951774628325,0.990304822537167,0.8739048225371673,-0.35369517746283324,-0.26189517746283303,-3.5488951774628332,-0.49759517746283255,-1.0899951774628334,0.22030482253716774,-0.0001951774628328533,-1.6281951774628332,-0.8424951774628326,0.5977048225371674,0.9459048225371667,0.0865048225371668,-2.5426951774628335,0.9117048225371673,-0.7696951774628327,0.2770048225371669,-0.3999951774628327,-0.8230951774628323,-1.8536951774628332,0.6509048225371669,-0.5604951774628324,-0.614895177462833,-0.7038951774628331,-1.7588951774628332,0.3184048225371673,-0.08789517746283267,-1.0996951774628325,0.09240482253716739,-0.923095177462833,0.17820482253716693,-1.1714951774628333,0.0327048225371673,0.0009048225371675327,-0.4175951774628324,-0.24829517746283278,0.8949048225371677,-0.527995177462833,-0.5862951774628329,-1.5400951774628333,-0.5719951774628325,-1.0533951774628332,-2.009295177462833,0.7372048225371676,-0.44019517746283326,0.12370482253716737,-2.3534951774628325,-1.3847951774628326,-1.6975951774628333
