sample,NE_median_gene_level_ratio,E_median_gene_level_ratio,ratio_ne_e,XIST_TPM,Classification,Secondary_Class
TCGA-V5-AASX-11,0.8608871598390587,0.9944511925070222,0.865690710942538,0.000999989,ESCA,
TCGA-56-7222-11,0.8190127881912194,0.7462026489905303,1.0975742170028306,0.000999989,LUSC,
TCGA-HC-7211-11,0.7451146362343536,0.6449874210811133,1.1552390199880322,0.090999347,PRAD,
TCGA-CV-7235-11,0.7848277466168303,0.8588924543650694,0.913767192421092,0.081001925,HNSC,
TCGA-CZ-5458-11,1.2121570987883319,1.0195887719241996,1.1888686224944507,0.000999989,KIRC,
TCGA-CV-7097-11,0.6818378716257801,0.6642862799504092,1.026421728410048,0.071001829,HNSC,
TCGA-G9-6365-11,0.7873290080061918,0.7538247406330711,1.0444456988039201,0.171003766,PRAD,
TCGA-BQ-7046-11,0.9642989344545693,0.8900591947105133,1.0834098902469087,0.010999639,KIRP,
TCGA-BQ-7044-11,0.9000135605812202,0.800953756297048,1.1236773078412707,0.300992616,KIRP,
TCGA-KN-8419-11,1.211955578946229,1.1945441082019255,1.0145758290755056,0.041000917,KICH,
TCGA-G9-6384-11,0.8551090389295216,0.7629111571387956,1.1208500897227702,0.010999639,PRAD,
TCGA-CV-6935-11,0.4650397690353849,0.49505010095702584,0.9393792025016756,0.000999989,HNSC,
TCGA-BQ-7051-11,1.026862601300156,0.9610866525585882,1.068439144968313,0.010999639,KIRP,
TCGA-38-4632-11,0.6769347826797071,0.5879297448608531,1.1513871999109673,0.000999989,LUAD,
TCGA-HC-7742-11,1.0723683089843699,0.9431900518627999,1.1369588842317018,0.000999989,PRAD,
TCGA-F4-6704-11,0.9233898852888613,0.8606819168394167,1.0728584709665097,0.240999156,COAD,
TCGA-HC-8260-11,1.1053411257387211,0.9377996231249136,1.1786538387118666,0.050998549,PRAD,
TCGA-FP-7829-11,1.0703289844975812,0.9125930394711504,1.1728436862917988,0.39098902,STAD,
TCGA-BJ-A3PU-11,1.2433236819702886,1.0184365615122732,1.2208160320993202,0.071001829,THCA,
TCGA-HU-A4GH-11,0.8508575467293052,0.8145303449979585,1.044598954421321,1.000970877,STAD,
TCGA-AH-6643-11,0.8994130696370924,0.8484155652850286,1.0601091097791575,0.11099757,READ,
TCGA-BD-A2L6-11,0.37908357330233156,0.3393941296225546,1.116942045296765,0.061001985,LIHC,
TCGA-A6-5659-11,0.6793549965537412,0.6608483697190563,1.0280043466590567,0.251007086,COAD,
TCGA-44-6144-11,0.9254008770312228,0.7704786732194304,1.2010726697527563,0.050998549,LUAD,
TCGA-EJ-7784-11,1.3581815019319587,1.2480803283072675,1.0882164161452799,0.081001925,PRAD,
TCGA-CV-7406-11,0.45316058918270924,0.4857306908923331,0.9329461730124783,0.010999639,HNSC,
TCGA-22-5478-11,1.015061784414673,0.9760738431945847,1.0399436389899406,0.090999347,LUSC,
TCGA-KN-8426-11,1.4027722796847404,1.3508283094995928,1.0384534213710623,0.121001765,KICH,
TCGA-CV-6933-11,0.16209467627890833,0.18485363098791288,0.8768812135992465,0.000999989,HNSC,
TCGA-EJ-7123-11,1.1582371056738245,1.0873351253181256,1.0652071092938848,0.010999639,PRAD,
TCGA-77-7337-11,1.0075927602080796,0.8744712882519833,1.1522308093410343,0.090999347,LUSC,
TCGA-B0-5697-11,0.9299115062179864,0.8372335637848635,1.1106954456223133,0.010999639,KIRC,
TCGA-IN-8462-11,0.5611057889589496,0.6590908448307781,0.8513330041824717,0.100998096,STAD,
TCGA-CZ-4864-11,0.7287787171598892,0.6294205618760076,1.1578565450542981,0.030999742,KIRC,
TCGA-KN-8428-11,1.243253063372275,1.1449831831662638,1.0858264834373041,0.020999518,KICH,
TCGA-ES-A2HT-11,0.3775092083084045,0.39730316782469405,0.9501792054046158,0.000999989,LIHC,
TCGA-BJ-A2NA-11,1.0093174820048865,0.9007026555352937,1.1205889932733042,0.050998549,THCA,
TCGA-49-6745-11,0.695536625455333,0.6246669142966783,1.1134520006369282,0.000999989,LUAD,
TCGA-55-6978-11,0.9796970490833946,0.9419623820186958,1.04005963272528,0.010999639,LUAD,
TCGA-BQ-7045-11,1.0537730819004143,0.8978561870308827,1.1736546421594896,0.000999989,KIRP,
TCGA-43-6771-11,0.8608923916811618,0.781317298886511,1.1018473453845918,0.050998549,LUSC,
TCGA-DD-A11C-11,0.25691728729644353,0.2724456350889573,0.9430038664871854,0.000999989,LIHC,
TCGA-HC-7747-11,0.8029465090674509,0.742549450857976,1.0813374222278251,0.071001829,PRAD,
TCGA-CV-7245-11,0.7884905314643125,0.7493164302950556,1.0522797840610962,0.000999989,HNSC,
TCGA-CZ-5463-11,1.2199902064135026,1.0867760054916027,1.12257742188708,0.000999989,KIRC,
TCGA-EJ-7331-11,1.3514138693511748,1.1331976307747276,1.1925667973972558,0.020999518,PRAD,
TCGA-CV-6959-11,0.5286365025889306,0.5335807598346978,0.9907338164755062,0.000999989,HNSC,
TCGA-EL-A3MY-11,1.3209244481452236,1.2090657651979597,1.0925166241299946,0.190994103,THCA,
TCGA-B8-4622-11,0.7852305302261054,0.6613000990030455,1.1874042229993513,0.000999989,KIRC,
TCGA-B0-5711-11,1.2466035229391568,1.25454683747717,0.9936683794492784,0.000999989,KIRC,
TCGA-CW-6087-11,0.8084617257444129,0.7657222573864702,1.0558158887842952,0.050998549,KIRC,
TCGA-EM-A1CT-11,1.0314199167778972,0.9942302196024854,1.0374055188045694,0.320989943,THCA,
