sample,NE_median_gene_level_ratio,E_median_gene_level_ratio,ratio_ne_e,XIST_TPM,Classification,Secondary_Class
TCGA-JY-A939-01,0.3604533993279116,0.4741828284787615,0.7601570062844573,0.000999989,ESCA,
TCGA-R6-A6XG-01,0.5169254219388344,0.5321392017296547,0.9714101503114791,0.000999989,ESCA,
TCGA-2H-A9GK-01,0.6672904790183789,0.7516652308213035,0.8877495614494062,0.220997201,ESCA,
TCGA-LN-A4A2-01,0.9952480602605989,0.7715469557371394,1.2899384189906296,0.061001985,ESCA,
TCGA-2H-A9GF-01,1.0067100961611464,1.727128701761555,0.5828807633932375,0.311002913,ESCA,
TCGA-VR-AA7D-01,0.8811309727629396,0.9698111527627276,0.9085593316315632,0.000999989,ESCA,
TCGA-L7-A56G-01,0.9168506616454071,0.9537089112817712,0.9613527259729312,0.260996072,ESCA,
TCGA-R6-A6L4-01,0.7993372094052281,0.8377830305370595,0.9541100502988397,0.030999742,ESCA,
TCGA-L5-A8NE-01,0.7300879086230669,0.7849840440963969,0.930067195777818,0.081001925,ESCA,
TCGA-IG-A97I-01,1.189768268622695,0.9517937609097059,1.250027387745784,0.000999989,ESCA,
TCGA-L5-A4OF-01,0.5052623421920431,1.1938456752544178,0.4232224923747936,163.3021528,ESCA,
TCGA-L5-A43H-01,0.769870996117101,1.1028207902949037,0.698092566709076,0.100998096,ESCA,
TCGA-LN-A4MR-01,0.6999167724683228,0.5680421140705462,1.2321564812382888,0.181004817,ESCA,
TCGA-LN-A4A4-01,0.7410425995626927,0.9467236875733142,0.7827443310964018,0.041000917,ESCA,
TCGA-2H-A9GI-01,0.793623226431842,0.4464332403572415,1.7776974353360755,0.030999742,ESCA,
TCGA-IG-A3YB-01,0.7200145485414321,0.7556261833111909,0.9528713594681077,0.081001925,ESCA,
TCGA-VR-A8ER-01,0.9574852639309602,0.9561054759730363,1.0014431336213399,0.000999989,ESCA,
TCGA-VR-A8EP-01,0.7788191997127085,1.1488856680701112,0.6778909523877713,0.480997066,ESCA,
TCGA-X8-AAAR-01,0.7070716813520327,0.6868866296656706,1.0293862928969615,0.000999989,ESCA,
TCGA-2H-A9GN-01,1.1428151698334494,0.9327852142164482,1.225164327667253,0.000999989,ESCA,
TCGA-VR-A8EQ-01,1.346204853256841,0.9619824490142855,1.3994068754957603,0.121001765,ESCA,
TCGA-LN-A49K-01,1.0911071572474011,0.8071325066619452,1.3518315124735698,15.50111406,ESCA,
TCGA-L5-A4OU-01,0.7845473084617473,0.9757850159059023,0.8040165565909893,0.010999639,ESCA,
TCGA-IG-A4QT-01,0.6406557003450986,0.4688558556264336,1.3664235876698712,0.000999989,ESCA,
TCGA-IG-A4P3-01,0.7445802714493801,0.9254823905191605,0.8045320787051375,0.071001829,ESCA,
TCGA-L5-A891-01,1.166740011045386,0.8148662787422384,1.4318177613709473,0.000999989,ESCA,
TCGA-VR-AA4D-01,0.8104434572992586,0.7833333953545223,1.0346085869765156,0.061001985,ESCA,
TCGA-JY-A938-01,0.8898277296277264,0.9622598189457434,0.9247270977215135,0.000999989,ESCA,
TCGA-VR-A8ET-01,0.7836052511906137,0.5359022163673139,1.462216850869527,0.020999518,ESCA,
TCGA-IG-A97H-01,0.8772308079247965,0.9636130693267152,0.9103558636224447,0.000999989,ESCA,
TCGA-L5-A8NL-01,0.8773985301094221,1.1509119339194516,0.7623507101203004,0.071001829,ESCA,
TCGA-VR-A8EX-01,0.7678831359661012,0.8712039968940472,0.8814045145611156,0.431012017,ESCA,
TCGA-V5-A7RE-01,1.2340225903635236,1.147830790496855,1.075091033086296,0.081001925,ESCA,
TCGA-LN-A7HX-01,1.3359094181939597,1.0371623117558362,1.2880427711766422,0.000999989,ESCA,
TCGA-IG-A8O2-01,1.367370550223294,0.6819155527473695,2.0051904443509097,0.010999639,ESCA,
TCGA-LN-A4A5-01,0.81977839894974,1.2633250303622983,0.648905372131068,0.460987648,ESCA,
TCGA-S8-A6BV-01,0.8322401634936596,0.9126120941114596,0.911931990452031,0.071001829,ESCA,
TCGA-LN-A49Y-01,0.7074570848185232,0.60889931425003,1.1618621802684816,0.11099757,ESCA,
TCGA-R6-A6KZ-01,0.5921726299453706,1.1667228287724676,0.5075521069287786,1.071030823,ESCA,
TCGA-L5-A8NF-01,0.7456616759690943,1.3017771336795618,0.5728028682309318,0.171003766,ESCA,
TCGA-L5-A4OX-01,1.1540710332059276,1.5836762593700748,0.7287291366386792,0.181004817,ESCA,
TCGA-JY-A6FG-01,0.697685614005058,0.475429829557544,1.467483886432526,0.000999989,ESCA,
TCGA-LN-A7HY-01,1.365554126534627,0.9173699740854879,1.4885533264765145,0.121001765,ESCA,
TCGA-ZR-A9CJ-01,0.8284420968097326,0.95291296517042,0.8693785551144989,0.000999989,ESCA,
TCGA-R6-A6L6-01,0.7580673121943107,0.4683022064534837,1.618756652750491,0.000999989,ESCA,
TCGA-Z6-A9VB-01,1.0336069080440304,0.8753570074585088,1.1807832681262023,0.000999989,ESCA,
TCGA-L5-A8NT-01,0.7291724833338361,1.151059068367622,0.6334796392055834,0.041000917,ESCA,
TCGA-Z6-AAPN-01,1.0130271009372311,1.1225749260373934,0.9024137965678086,0.000999989,ESCA,
TCGA-LN-A49M-01,1.305427892576004,0.8937688553127418,1.4605878072571874,0.090999347,ESCA,
TCGA-2H-A9GO-01,0.9442442672052449,0.9975527204182486,0.9465607660408637,0.240999156,ESCA,
TCGA-JY-A6FH-01,0.9017460476310146,1.1561769189713362,0.7799377697604518,0.010999639,ESCA,
