sample,NE_median_gene_level_ratio,E_median_gene_level_ratio,autosome_median_gene_level_ratio,ratio_ne_e,ratio_ne_a,ratio_e_a,XIST_TPM,Classification,Secondary_Class
TCGA-EB-A3XF-01,0.98090955,0.889110603,0.760891696,1.103248062,1.289157912,1.168511376,0.000999989,SKCM,
TCGA-DA-A95W-06,0.551837819,0.501941335,0.585066438,1.099407004,0.943205392,0.857921943,0.000999989,SKCM,
TCGA-DA-A1IC-06,1.60465067,1.500811486,0.728073458,1.069188692,2.203968092,2.061346241,0.090999347,SKCM,
TCGA-WE-A8K6-06,0.782010259,0.783965604,0.654500248,0.997505828,1.194820417,1.197807956,0.041000917,SKCM,
TCGA-EE-A29S-06,0.940246979,0.903550828,0.771355164,1.040613267,1.218954669,1.171381058,0.000999989,SKCM,
TCGA-D3-A5GO-06,0.658057521,0.652813545,0.574885879,1.008032884,1.144675048,1.135553279,0.181004817,SKCM,
TCGA-DA-A1I4-06,0.752676403,0.619484264,0.630931314,1.215004878,1.192960923,0.9818569,0.000999989,SKCM,
TCGA-EE-A3JE-06,0.829377468,0.73289626,0.690765901,1.131643745,1.200663592,1.060990791,0.000999989,SKCM,
TCGA-EE-A2GT-06,0.751735837,0.666990799,0.649852127,1.127055783,1.156779836,1.026373188,0.000999989,SKCM,
TCGA-ER-A19F-06,0.871512284,0.954251894,0.712798244,0.913293744,1.222663343,1.338740523,0.100998096,SKCM,
TCGA-EE-A3AA-06,1.246055297,1.026515293,0.853609019,1.213869199,1.459749451,1.202559099,0.010999639,SKCM,
TCGA-D9-A6EA-06,0.824074009,0.824837022,0.773371313,0.999074953,1.065560611,1.066547218,0.010999639,SKCM,
TCGA-W3-AA1W-06,0.915242272,1.05522176,0.785237932,0.867345905,1.165560443,1.343824231,0.000999989,SKCM,
TCGA-EB-A3XC-01,0.809730458,0.85824709,0.712796006,0.943470088,1.135991856,1.204057097,0.000999989,SKCM,
TCGA-EE-A2GJ-06,1.03539561,0.945003364,0.850000553,1.09565283,1.21811169,1.11176794,0.041000917,SKCM,
TCGA-FR-A7U8-06,0.505521545,0.501443347,0.505477871,1.008132918,1.000086401,0.992018396,0.030999742,SKCM,
TCGA-EB-A42Z-01,0.841966376,0.776169832,0.696060984,1.084770808,1.209615817,1.115088835,0.000999989,SKCM,
TCGA-D3-A2J9-06,0.692316575,0.641097795,0.735131959,1.079892305,0.941758233,0.872085327,0.000999989,SKCM,
TCGA-ER-A2NB-01,0.120951209,0.158773595,0.243096765,0.761784158,0.497543474,0.653129197,0.000999989,SKCM,
TCGA-D3-A5GL-06,0.794990098,0.668192755,0.677416275,1.189761624,1.173562147,0.986384266,0.090999347,SKCM,
TCGA-EB-A6QY-01,1.01204661,0.758120515,0.808559031,1.334941596,1.251666942,0.937619253,0.260996072,SKCM,
TCGA-QB-A6FS-06,0.289086879,0.27093811,0.398020168,1.066984927,0.726312138,0.680714526,0.010999639,SKCM,
TCGA-EE-A2ML-06,1.166276016,1.211547468,0.871469055,0.962633365,1.338287354,1.390235788,0.010999639,SKCM,
TCGA-EE-A2MR-06,1.104768622,0.924622636,1,1.194831901,1.104768622,0.924622636,0.081001925,SKCM,
TCGA-FS-A1Z7-06,0.908528712,0.858403657,0.827183512,1.058393338,1.098339968,1.037742707,0.000999989,SKCM,
TCGA-EE-A3AD-06,1.070962645,1.175196762,0.853219224,0.911304966,1.255202198,1.37736789,0.020999518,SKCM,
TCGA-EB-A41A-01,0.651443814,0.576732758,0.644512195,1.129541897,1.01075483,0.894836067,0.010999639,SKCM,
TCGA-DA-A1I2-06,1.966294306,1.76248616,0.812211141,1.115636736,2.420915211,2.169985206,0.010999639,SKCM,
TCGA-EB-A24C-01,1.098727145,1.091735903,0.762411668,1.006403785,1.44112058,1.431950675,0.000999989,SKCM,
TCGA-D3-A2JK-06,0.25714647,0.213819719,0.333764009,1.202632154,0.770443976,0.640631444,0.000999989,SKCM,
TCGA-GN-A265-06,0.665466797,0.698339624,0.687265428,0.952927163,0.968282078,1.016113419,0.000999989,SKCM,
TCGA-D3-A8GL-06,0.975916612,0.969430005,0.850865383,1.006691156,1.146969464,1.139345923,0.21099782,SKCM,
TCGA-FS-A1ZM-06,1.073915535,1.112318489,0.901457424,0.965474858,1.191310323,1.233911286,0.160996363,SKCM,
TCGA-EE-A2A6-06,0.844948418,0.818412052,0.827594062,1.032424212,1.020969648,0.988905177,0.000999989,SKCM,
TCGA-D3-A51F-06,0.817041739,0.695399646,0.758375554,1.174924008,1.077357695,0.91695947,0.000999989,SKCM,
TCGA-W3-A828-06,1.075852936,0.90813324,0.950628619,1.184686221,1.131727906,0.955297602,0.050998549,SKCM,
TCGA-EE-A29N-06,1.043489611,0.968618556,0.928015026,1.077296739,1.124431805,1.043753095,0.000999989,SKCM,
TCGA-3A-A9I9-01,0.553891765,0.562545946,0.612892749,0.984616046,0.903733591,0.917853812,0.000999989,PAAD,
TCGA-3A-A9IO-01,0.819069587,0.646021087,0.760597655,1.267868191,1.076876298,0.84935982,0.181004817,PAAD,
TCGA-3E-AAAZ-01,0.728501126,0.689382768,0.880787979,1.056744032,0.827101577,0.782688666,0.171003766,PAAD,
TCGA-HZ-A4BH-01,1.128651527,1.13981528,1,0.990205647,1.128651527,1.13981528,0.000999989,PAAD,
TCGA-IB-7646-01,1.204622354,0.999422628,0.85155335,1.205318271,1.414617597,1.173646523,0.000999989,PAAD,
TCGA-IB-7654-01,0.807548689,0.889231622,0.779103847,0.908142119,1.036509693,1.141351856,0.061001985,PAAD,
TCGA-F2-A8YN-01,0.869438349,0.901987405,0.815840371,0.963914068,1.065696648,1.105593002,0.260996072,PAAD,
TCGA-IB-7886-01,1.142848158,1.239151421,0.947659608,0.922282893,1.205969051,1.30759126,0.000999989,PAAD,
TCGA-IB-A7M4-01,0.634878369,0.621750397,0.771605843,1.021114538,0.822801401,0.80578757,0.160996363,PAAD,
TCGA-H8-A6C1-01,0.784540114,0.77208013,0.852233657,1.016138201,0.920569268,0.905948883,0.841012996,PAAD,
TCGA-XN-A8T3-01,0.93510871,0.984352319,0.929443332,0.949973594,1.006095453,1.059077283,0.090999347,PAAD,
TCGA-2J-AABO-01,0.889193959,0.88986113,0.866737761,0.999250252,1.025908872,1.026678622,0.141003219,PAAD,
TCGA-IB-AAUR-01,0.993224293,0.910258171,1,1.091145704,0.993224293,0.910258171,0.061001985,PAAD,
TCGA-FB-AAPP-01,0.775245387,0.839779072,0.729359342,0.923153973,1.062912809,1.151392768,0.000999989,PAAD,
TCGA-HZ-7925-01,1.098644516,1.170064034,0.977668173,0.938961018,1.123739676,1.196790554,0.030999742,PAAD,
TCGA-2J-AABE-01,0.948657447,1,0.969141177,0.948657447,0.978864039,1.031841411,0.260996072,PAAD,
TCGA-HZ-7920-01,1.265691604,1,1,1.265691604,1.265691604,1,0.000999989,PAAD,
TCGA-RB-AA9M-01,1.144963957,1.151599273,1,0.994238173,1.144963957,1.151599273,0.000999989,PAAD,
TCGA-2L-AAQA-01,0.953051397,0.950921484,0.955315011,1.002239841,0.997630505,0.995400965,0.000999989,PAAD,
TCGA-IB-7647-01,1.195941937,1.034991879,1,1.155508523,1.195941937,1.034991879,0.121001765,PAAD,
TCGA-IB-AAUT-01,0.898132912,0.808082646,0.906922557,1.111436951,0.990308274,0.891016151,0.000999989,PAAD,
TCGA-2L-AAQE-01,1.009519285,1,0.913170313,1.009519285,1.105510408,1.095085972,0.291001804,PAAD,
TCGA-HZ-A8P1-01,0.799397818,0.874033051,0.766586561,0.914608226,1.042801764,1.140162241,0.010999639,PAAD,
TCGA-HZ-A4BK-01,1.113109744,1.151763739,0.983230482,0.966439302,1.132094422,1.171407681,0.000999989,PAAD,
TCGA-HZ-7923-01,1.156355937,1.102056256,1,1.049271242,1.156355937,1.102056256,0.21099782,PAAD,
TCGA-HV-A5A3-01,0.755582405,0.853016952,0.802108043,0.885776541,0.941995797,1.063468892,0.361007321,PAAD,
TCGA-3A-A9I7-01,0.948027814,1.026537655,0.973918784,0.923519765,0.973415679,1.054027987,0.000999989,PAAD,
TCGA-FB-AAQ1-01,0.767199121,0.805241118,0.74857334,0.952757011,1.024881705,1.075701037,0.160996363,PAAD,
TCGA-IB-8127-01,1.233109034,1.263775563,1,0.975734196,1.233109034,1.263775563,0.160996363,PAAD,
TCGA-IB-AAUM-01,0.451602056,0.489270335,0.498906699,0.923011316,0.905183388,0.980685038,0.171003766,PAAD,
TCGA-HZ-A9TJ-09,0.759260903,0.67208773,0.867253762,1.129705051,0.875477209,0.77496087,0.086001878,PAAD,
TCGA-FB-AAQ6-01,0.762745284,0.76484492,0.739643735,0.997254821,1.031233346,1.034072059,0.000999989,PAAD,
TCGA-FB-A4P6-01,1.16118099,1.208491409,1,0.960851672,1.16118099,1.208491409,0.260996072,PAAD,
TCGA-HZ-7918-01,1.025936095,0.918549808,0.826088778,1.116908507,1.241919903,1.111926263,0.030999742,PAAD,
TCGA-US-A776-01,0.788610202,0.964864744,0.760003008,0.817327203,1.037640896,1.269553849,0.081001925,PAAD,
TCGA-HV-A7OL-01,0.498972068,0.492241964,0.612602249,1.01367235,0.814512302,0.803526211,0.000999989,PAAD,
TCGA-2L-AAQL-01,0.651050994,0.710384891,0.667673778,0.916476409,0.975103434,1.063970032,0.000999989,PAAD,
TCGA-FB-AAQ0-01,0.821681941,0.735739181,0.788427402,1.116811449,1.042178315,0.933173022,0.361007321,PAAD,
TCGA-3A-A9J0-01,0.633154026,0.621003522,0.849552571,1.019565917,0.745279395,0.730977156,0.100998096,PAAD,
TCGA-F2-A7TX-01,0.815504978,0.846606941,0.78459911,0.963262806,1.039390649,1.079031228,0.740976657,PAAD,
TCGA-2J-AABA-01,1.044885035,1.076198439,1,0.970903689,1.044885035,1.076198439,0.141003219,PAAD,
TCGA-HZ-7926-01,1.060046704,1.010329955,1,1.049208429,1.060046704,1.010329955,0.050998549,PAAD,
TCGA-2J-AAB6-01,0.751425606,0.721715853,0.773544495,1.041165444,0.971405796,0.932998499,0.000999989,PAAD,
TCGA-HV-AA8V-01,0.904113118,0.905929811,0.955172485,0.997994665,0.946544349,0.948446302,0.000999989,PAAD,
TCGA-2L-AAQM-01,1.063333257,0.757249482,0.767065057,1.404204666,1.386236079,0.987203726,0.050998549,PAAD,
TCGA-IB-AAUQ-01,0.91218717,0.902643526,0.925856446,1.010572994,0.985236074,0.974928165,0.201004541,PAAD,
TCGA-IB-AAUU-01,1.018295472,1.003611425,0.971470207,1.014631208,1.048200413,1.03308513,0.190994103,PAAD,
TCGA-F2-6879-01,1.058871884,1.099597138,0.980140779,0.962963478,1.080326323,1.121876736,0.000999989,PAAD,
TCGA-2L-AAQI-01,1.030146859,0.997109063,0.914145103,1.033133583,1.126896436,1.090755789,0.010999639,PAAD,
TCGA-S4-A8RM-01,0.963462995,1.013930239,1,0.950226118,0.963462995,1.013930239,0.361007321,PAAD,
TCGA-F2-7276-01,1.120843749,1.077422914,1,1.040300642,1.120843749,1.077422914,0.061001985,PAAD,
TCGA-F2-A44H-01,0.582744443,0.60998547,0.575761072,0.955341515,1.012128939,1.059442015,0.000999989,PAAD,
TCGA-FB-A5VM-01,0.612200098,0.660065089,0.703696594,0.927484437,0.86997735,0.937996709,0.491001726,PAAD,
TCGA-HZ-8002-01,1.276853369,1.127029855,1,1.132936598,1.276853369,1.127029855,0.041000917,PAAD,
TCGA-3A-A9IX-01,0.931466107,0.882319043,0.898905753,1.055702146,1.036222211,0.981547888,0.171003766,PAAD,
TCGA-US-A77E-01,0.905714048,1.002978987,0.94538063,0.903023952,0.958041681,1.060926102,0.090999347,PAAD,
TCGA-FB-A7DR-01,1.166915521,1.063550547,1,1.097188586,1.166915521,1.063550547,0.190994103,PAAD,
TCGA-IB-AAUV-01,1.067694264,0.997988869,1,1.069845864,1.067694264,0.997988869,0.160996363,PAAD,
TCGA-2J-AABU-01,0.987916499,1.007199232,0.904763982,0.980855095,1.091905203,1.113217648,0.220997201,PAAD,
TCGA-IB-7890-01,1.114020651,1.011276337,1,1.101598653,1.114020651,1.011276337,0.000999989,PAAD,
TCGA-2J-AABH-01,0.792803312,0.768353513,0.783737129,1.031821029,1.011567888,0.980371459,0.000999989,PAAD,
TCGA-FB-AAPQ-01,0.827671477,0.807013782,0.741261566,1.025597698,1.116571417,1.088703123,0.000999989,PAAD,
TCGA-3E-AAAY-01,0.922325154,0.825898534,0.987577888,1.116753592,0.933926494,0.836286985,0.090999347,PAAD,
TCGA-2J-AABV-01,0.137896662,0.161238498,0.196086608,0.855234101,0.70324365,0.82228205,0.061001985,PAAD,
TCGA-HZ-8005-01,0.993852614,0.74165719,0.913163569,1.340043118,1.088362094,0.812184383,0.050998549,PAAD,
TCGA-HZ-A77P-01,1.022438055,0.991655521,0.997728335,1.031041559,1.02476598,0.993913359,0.181004817,PAAD,
TCGA-IB-AAUP-01,1.067551374,1,1,1.067551374,1.067551374,1,0.010999639,PAAD,
TCGA-IB-A6UG-01,0.651659403,0.543905452,0.662866625,1.198111547,0.983092795,0.82053528,0.141003219,PAAD,
TCGA-3A-A9IJ-01,0.730903053,0.61169463,0.655173201,1.194882245,1.11558753,0.93363805,0.240999156,PAAD,
TCGA-3A-A9IU-01,0.82497133,0.854253767,0.87407362,0.965721618,0.943823622,0.977324733,0.041000917,PAAD,
TCGA-3A-A9IS-01,0.84034266,0.548558941,0.846939827,1.531909512,0.992210584,0.647695295,0.010999639,PAAD,
TCGA-FB-AAPY-01,0.691574523,0.737387321,0.776222852,0.937871459,0.890948419,0.949968581,0.081001925,PAAD,
TCGA-OE-A75W-01,0.582575698,0.575498202,0.665383059,1.012298033,0.87554934,0.864912616,0.000999989,PAAD,
TCGA-3A-A9I5-01,0.631518772,0.64712939,0.661587496,0.975877129,0.954550646,0.978146343,0.000999989,PAAD,
TCGA-2J-AAB1-01,0.850350537,0.828701887,0.870925403,1.026123568,0.976375857,0.951518792,0.000999989,PAAD,
TCGA-XD-AAUL-01,0.997094426,1,0.956825306,0.997094426,1.042086178,1.04512286,0.010999639,PAAD,
TCGA-HZ-7289-01,0.586226522,0.62337197,0.542848681,0.940412066,1.079907795,1.148334687,0.000999989,PAAD,
TCGA-F2-6880-01,0.192704096,0.208155367,0.228909428,0.925770489,0.841835558,0.909335054,0.010999639,PAAD,
TCGA-YB-A89D-01,1.103727451,1.049314566,0.989945005,1.051855647,1.114938149,1.059972585,0.000999989,PAAD,
TCGA-HZ-8001-01,0.876135999,0.649117753,0.815447914,1.349733535,1.074423006,0.796026014,0.010999639,PAAD,
TCGA-IB-7893-01,0.905402732,0.870365244,0.84121145,1.040256075,1.076308141,1.034656915,0.000999989,PAAD,
TCGA-IB-A5SP-01,0.82347999,0.763899046,0.7394458,1.077995835,1.113644827,1.033069694,0.000999989,PAAD,
TCGA-2J-AAB4-01,1.081474765,1.004781345,0.992434805,1.076328466,1.089718699,1.012440656,0.171003766,PAAD,
TCGA-US-A77G-01,0.957365984,1,0.952688956,0.957365984,1.004909292,1.049660536,0.050998549,PAAD,
TCGA-IB-A6UF-01,0.919211321,0.859381946,0.886912883,1.069619073,1.036416697,0.968958691,0.010999639,PAAD,
TCGA-HZ-8519-01,1.087210282,0.959720695,1,1.132840302,1.087210282,0.959720695,0.061001985,PAAD,
TCGA-Q3-A5QY-01,0.67074868,0.648847616,0.736816235,1.033753787,0.910333741,0.880609825,0.041000917,PAAD,
TCGA-F2-7273-01,1.09905171,1.066630325,0.935367217,1.030396084,1.1749949,1.140333236,0.100998096,PAAD,
TCGA-3A-A9IZ-01,0.902460221,0.893179438,0.888408673,1.010390726,1.015816536,1.005370012,0.071001829,PAAD,
TCGA-HV-A7OP-01,0.224757877,0.260899554,0.311481547,0.861472829,0.721576861,0.83760838,2.671037073,PAAD,
TCGA-2J-AABF-01,1.151887823,1.180786359,1,0.975526026,1.151887823,1.180786359,0.421002294,PAAD,
TCGA-HZ-A49I-01,0.930692623,0.956755891,0.939870914,0.972758706,0.99023452,1.017965209,0.000999989,PAAD,
TCGA-IB-A5SO-01,0.999977765,0.987347218,0.969839039,1.012792407,1.031076008,1.018052665,0.081001925,PAAD,
TCGA-HZ-A8P0-01,0.684148382,0.657733396,0.711653456,1.040160628,0.961350467,0.924232701,0.000999989,PAAD,
TCGA-IB-A7LX-01,0.968728685,0.814225931,0.970993283,1.189754156,0.997667751,0.838549499,0.050998549,PAAD,
TCGA-HT-7602-01,0.745242749,0.788453296,0.68724068,0.945195806,1.08439848,1.147273901,0.181004817,LGG,
TCGA-HT-8011-01,1.015531809,0.975754637,1,1.040765548,1.015531809,0.975754637,0.000999989,LGG,
TCGA-HT-7481-01,0.951569203,0.863445366,0.803216057,1.102060698,1.18469893,1.07498519,0.100998096,LGG,
TCGA-VM-A8CD-01,0.845570299,0.886777935,0.74776906,0.953531054,1.1307907,1.185898137,0.041000917,LGG,
TCGA-TQ-A7RH-01,0.875931582,0.921481418,0.865058505,0.950568904,1.012569181,1.06522439,0.160996363,LGG,
TCGA-P5-A5EZ-01,0.632957883,0.497091499,0.611273585,1.273322685,1.035473965,0.813206249,0.130996484,LGG,
TCGA-P5-A72W-01,0.526302272,0.543092177,0.536335734,0.969084611,0.981292572,1.012597413,0.000999989,LGG,
TCGA-FG-8188-01,0.932920203,0.888342964,0.812826365,1.050180213,1.147748453,1.092906188,0.081001925,LGG,
TCGA-HW-7486-01,0.900564106,0.807730204,0.755873117,1.114931819,1.191422324,1.068605545,0.041000917,LGG,
TCGA-DU-5853-01,0.928064985,0.823218726,0.838278503,1.127361363,1.107108177,0.982034876,0.100998096,LGG,
TCGA-DU-A76R-01,1.06525135,1.077689988,0.878993278,0.988458055,1.211899313,1.226050318,0.650986712,LGG,
TCGA-TQ-A7RO-01,1.146101878,1.107253129,0.952962735,1.035085699,1.202672293,1.16190601,0.291001804,LGG,
TCGA-DB-5273-01,0.862159826,0.728697202,0.707785532,1.183152376,1.218108858,1.029545207,0.090999347,LGG,
TCGA-DU-8163-01,0.974550447,0.883895134,0.902419968,1.102563425,1.079930056,0.979472048,0.260996072,LGG,
TCGA-P5-A5EV-01,0.905101995,0.970002307,0.739578168,0.933092621,1.223808428,1.311561575,0.010999639,LGG,
TCGA-HW-A5KJ-01,0.505078292,0.53340375,0.483825146,0.946896777,1.043927328,1.102472152,0.000999989,LGG,
TCGA-IK-7675-01,1.180040378,1.071789358,0.82557873,1.101000276,1.429349298,1.298227921,0.160996363,LGG,
TCGA-S9-A6UA-01,0.963212214,0.847371692,0.893925361,1.136705678,1.077508544,0.947922197,0.000999989,LGG,
TCGA-HT-7480-01,1.146418018,0.981775239,0.940885162,1.167699054,1.218446272,1.043459158,0.010999639,LGG,
TCGA-FG-A4MU-01,0.949221113,0.972187742,0.914648274,0.976376343,1.037799053,1.062908847,0.621014991,LGG,
TCGA-DU-7011-01,0.768876792,0.67941411,0.643718922,1.13167622,1.194429379,1.055451513,0.511001701,LGG,
TCGA-DH-5143-01,0.906444185,0.869365952,0.734390378,1.042649741,1.234281129,1.183792678,0.260996072,LGG,
TCGA-DU-A7TI-01,1.093456335,1.017435257,1,1.074718345,1.093456335,1.017435257,0.471000338,LGG,
TCGA-CS-5393-01,0.79895935,0.812904933,0.727912881,0.982844756,1.097602984,1.116761297,0.030999742,LGG,
TCGA-DU-6395-01,0.781207786,0.703912774,0.688556299,1.109807656,1.134559058,1.022302425,0.030999742,LGG,
TCGA-FG-7634-01,1.357099749,1.143134622,0.973433842,1.187174042,1.394136602,1.174332114,0.010999639,LGG,
TCGA-DH-A66B-01,0.586156848,0.53541855,0.785944533,1.094763805,0.745799256,0.681242158,0.010999639,LGG,
TCGA-DH-A7US-01,0.942533756,0.935503193,0.888252889,1.007515275,1.061109699,1.053194653,0.190994103,LGG,
TCGA-DU-A5TR-01,0.528345494,0.525413207,0.597217738,1.005580917,0.884678167,0.879768255,0.081001925,LGG,
TCGA-E1-A7YD-01,1.176594048,1.245139606,0.941680805,0.9449495,1.249461645,1.322252295,0.071001829,LGG,
TCGA-S9-A6WD-01,0.950556494,0.946724229,0.811695492,1.004047921,1.171075241,1.166353932,0.361007321,LGG,
TCGA-HT-A61B-01,0.87014659,0.846594258,0.788675679,1.027820094,1.103300905,1.073437765,0.061001985,LGG,
TCGA-S9-A7IY-01,0.764893084,0.800547011,0.72612708,0.955463045,1.053387355,1.102488852,0.401007187,LGG,
TCGA-DU-7019-01,0.867163447,0.83622998,0.711171601,1.036991579,1.219344875,1.175848387,0.010999639,LGG,
TCGA-F6-A8O4-01,0.93104351,0.931303219,0.827414875,0.999721134,1.125243863,1.125557743,0.150997859,LGG,
TCGA-HW-A5KM-01,0.920029664,0.873320947,0.759357602,1.053484022,1.211589456,1.150078625,0.311002913,LGG,
TCGA-HT-7684-01,0.459141643,0.473261432,0.447865244,0.970164928,1.025178107,1.056704976,0.081001925,LGG,
TCGA-DB-A75M-01,0.790032515,0.76865574,0.732821491,1.027810598,1.078069523,1.048899015,0.291001804,LGG,
TCGA-RY-A840-01,0.818631264,0.780978754,0.704049024,1.048211952,1.16274753,1.109267576,0.480997066,LGG,
TCGA-DB-A64V-01,0.721534705,0.734568837,0.685987171,0.982256078,1.051819532,1.07082008,0.030999742,LGG,
TCGA-DH-A66F-01,0.892908367,0.841057695,0.739178149,1.061649364,1.207974516,1.137828135,0.010999639,LGG,
TCGA-S9-A7QZ-01,0.958787665,0.965987187,0.89795474,0.99254698,1.067746093,1.075763782,0.280991813,LGG,
TCGA-S9-A6U5-01,0.934178557,0.896209655,0.825098345,1.042366094,1.132202679,1.086185253,0.000999989,LGG,
TCGA-FG-6692-01,0.68094061,0.62570637,0.665138482,1.088275018,1.023757651,0.940715937,0.201004541,LGG,
TCGA-FG-8187-01,0.826848028,0.895710866,0.778571827,0.923119345,1.062006098,1.150453735,0.181004817,LGG,
TCGA-DB-A64S-01,0.847252285,0.80315182,0.746556974,1.05490925,1.134879607,1.075807806,0.521016151,LGG,
TCGA-QH-A6CV-01,0.770082458,0.79126149,0.815989416,0.973233839,0.943740743,0.969695776,0.21099782,LGG,
TCGA-S9-A6WL-01,1.037036007,0.95728591,0.908715858,1.083308546,1.141210421,1.053449108,0.190994103,LGG,
TCGA-HW-8320-01,0.922766763,0.78859504,0.829303559,1.170140206,1.112700836,0.950912403,0.300992616,LGG,
TCGA-HT-7472-01,1.105302979,1.037131166,0.861916074,1.065731139,1.282378891,1.20328556,0.130996484,LGG,
TCGA-HW-7491-01,1.196894174,1.05352442,0.780213763,1.136085839,1.534059293,1.350302276,0.181004817,LGG,
TCGA-S9-A6UB-01,1.109100765,1.018830701,0.90769966,1.088601633,1.221880776,1.122431511,0.571014783,LGG,
TCGA-HW-7489-01,0.880040751,0.847394057,0.791261844,1.038525989,1.112199151,1.070940124,0.000999989,LGG,
TCGA-QH-A65Z-01,0.949402871,0.933261559,0.776115147,1.017295593,1.223275792,1.202478218,0.251007086,LGG,
TCGA-DU-6394-01,1.271697845,0.965987187,0.901165383,1.316474859,1.411170323,1.071931085,0.160996363,LGG,
TCGA-HT-A5RB-01,0.886509574,0.815030754,0.794828771,1.087700764,1.115346608,1.025416774,0.160996363,LGG,
TCGA-DU-7014-01,0.46754407,0.450309563,0.594243915,1.038272575,0.786788149,0.757785737,0.061001985,LGG,
TCGA-P5-A5EU-01,1.174653244,1.133767662,0.933282633,1.036061694,1.258625418,1.214817057,0.121001765,LGG,
TCGA-HT-7687-01,1.208707441,1.043364419,0.966427473,1.158471018,1.250696482,1.079609643,0.580995945,LGG,
TCGA-DU-A7TC-01,0.735640739,0.674216437,0.685987302,1.091104723,1.072382443,0.982840987,0.141003219,LGG,
TCGA-HT-8106-01,0.833518107,0.774415409,0.879942884,1.076319114,0.947241147,0.880074631,0.150997859,LGG,
TCGA-DB-5280-01,1.118424481,1.008437376,0.921608992,1.109066867,1.21355639,1.094213907,0.130996484,LGG,
TCGA-HT-7474-01,0.908836271,0.88332741,0.802803686,1.028878149,1.13207785,1.100303132,0.000999989,LGG,
TCGA-S9-A89Z-01,1.002380329,0.899893435,0.889153706,1.113887812,1.127342013,1.012078597,0.121001765,LGG,
TCGA-S9-A6WO-01,0.918024121,0.910105331,0.847107973,1.00870096,1.083715595,1.074367566,0.000999989,LGG,
TCGA-HT-7611-01,1.073563938,0.965987187,0.850301682,1.111364574,1.262568287,1.136052306,0.071001829,LGG,
TCGA-HT-7470-01,0.9207965,0.880026828,0.825955977,1.046327761,1.114825155,1.065464568,0.010999639,LGG,
TCGA-TM-A84B-01,1.123561799,1.063557691,1,1.056418292,1.123561799,1.063557691,0.121001765,LGG,
TCGA-HT-8015-01,0.921596896,0.857617987,0.784989722,1.074600708,1.174024156,1.092521294,0.410997066,LGG,
TCGA-E1-A7YJ-01,0.963419631,1.107336726,0.988636836,0.870033124,0.974492954,1.120064199,0.251007086,LGG,
TCGA-HW-7487-01,1.010939462,0.94898111,0.848577686,1.065289341,1.191334015,1.118319661,0.010999639,LGG,
TCGA-HT-7483-01,0.950761813,0.920621572,0.787214029,1.032739012,1.207755169,1.169467944,0.061001985,LGG,
TCGA-QH-A6CX-01,0.594119935,0.584382642,0.595946778,1.01666253,0.996934553,0.980595354,0.000999989,LGG,
TCGA-CS-5395-01,0.988066497,0.989856978,0.8434042,0.998191173,1.171521907,1.173644829,0.141003219,LGG,
TCGA-FG-5962-01,1.194096943,1.055496236,0.927181118,1.131313312,1.28787884,1.138392721,0.050998549,LGG,
TCGA-KT-A74X-01,0.973513919,0.912549343,0.783088914,1.066806882,1.243171627,1.165320217,0.21099782,LGG,
TCGA-DH-A7UU-01,0.939227548,0.909698611,0.83832605,1.032460132,1.120360685,1.085136995,0.050998549,LGG,
TCGA-FG-8182-01,1.10000113,1.05232503,0.960685722,1.045305489,1.145016632,1.095389476,0.171003766,LGG,
TCGA-HT-7694-01,1.011218371,0.959360267,0.83706997,1.05405488,1.208045214,1.146093279,0.21099782,LGG,
TCGA-HT-7882-01,0.782812182,0.734651499,0.78804179,1.065555822,0.993363794,0.932249417,0.181004817,LGG,
TCGA-DB-A4XG-01,1.107284205,0.965987187,0.865162922,1.146272145,1.279856287,1.116537894,0.340989684,LGG,
TCGA-S9-A6WG-01,0.81506682,0.80409252,0.825583221,1.013648056,0.987261852,0.973969068,0.050998549,LGG,
TCGA-HT-7478-01,0.881467291,0.776391914,0.772282785,1.135338061,1.14137892,1.005320757,0.010999639,LGG,
TCGA-HT-8110-01,0.91270845,0.970178348,0.891713524,0.940763573,1.023544474,1.087993309,0.010999639,LGG,
TCGA-FG-7636-01,0.702699168,0.590804752,0.659687368,1.189393223,1.065200278,0.895582939,0.000999989,LGG,
TCGA-DB-5276-01,1.0196367,0.969466603,0.877934474,1.051750207,1.161404103,1.104258497,0.371002291,LGG,
TCGA-HW-8321-01,0.963399025,0.972127465,0.879166014,0.991021301,1.095810131,1.105738222,0.320989943,LGG,
TCGA-HT-7604-01,1.017204184,0.831039211,0.833006657,1.224014669,1.221123715,0.997638139,0.11099757,LGG,
TCGA-HT-7485-01,0.940337061,0.818089974,0.746031218,1.14942988,1.260452697,1.096589465,0.100998096,LGG,
TCGA-TQ-A7RP-01,0.767949384,0.857521733,0.771073815,0.895545097,0.995947948,1.112113674,0.071001829,LGG,
TCGA-DU-7301-01,0.963785636,0.768541038,0.742159559,1.254045768,1.29862322,1.03554691,0.020999518,LGG,
TCGA-S9-A6TU-01,0.586055344,0.536832769,0.622392215,1.091690706,0.941617408,0.862531304,0.240999156,LGG,
TCGA-FG-A4MX-01,0.435641958,0.461944093,0.461620119,0.943062081,0.943723941,1.000701819,0.291001804,LGG,
TCGA-HW-7490-01,0.759350363,0.745109888,0.649909394,1.019111914,1.168394195,1.146482717,0.350989554,LGG,
